Id	Name	Desc	Title	EventType	ActiveConditionId	Mutex	EffectId	SubEventId	SubConditionId	AutoPopup	ForceFinish
2050406	一点小意外	"""宽敞的车本来可以装更多物资，由于汽车闲置太久，受到时间的磨损严重，已经开不走。路过的海上护卫队帮忙捎上一程，但索取了一点物资做油费,说改日去营地直接拿。"""	探索事件	1	[2050406]	True		[2050407]	[0]	True	True
2050407	收集物资	队伍获得10药物，10食物		2				[2050412]	[0]		
2050408	完美落水	跑车质量“太棒了”，一脚油门冲进海里，还好人没事。黑森说车里的物资是调味品，不过过期了，不要也罢。	探索事件	1	[2050408]	True		[2050409]	[0]	True	True
2050409	收集物资	队伍获得10药物，10食物		2				[2050414]	[0]		
2050410	山地车后续--如约而至	营地有岛民拜访，说是黑森送的物资，刚好是开山地车找物资未带走的物资。	剧情事件	1		True		[2050411]	[0]		True
2050411	收集物资	营地获得30药物，30食物		2			[2050411]				
2050412	轿车后续--较真的护卫队	护卫队找上门，说要支付当时你承诺的油费。	剧情事件	1		True		[2050413]	[0]		True
2050413	失去物资	营地失去5药物、5食物		2			[2050413]				
2050414	跑车后续--意外的调料瓶	营地的拾荒者捡到海面飘来的调味品，直接生火做饭，不料调味品是过期的，整个营地集体拉肚子。	剧情事件	1		True		[2050415]	[0]		True
2050415	记录完毕	营地拾荒者健康值下降 10		2			[2050415]				
2050500	荣誉岛	荣誉岛中央高耸的合金柱，仿佛擎天柱一般插在这座附属小岛上。一位身材曼妙的女士倚在栏杆上，与夕阳形成和谐的画面。“嗯？”女士感受到你的视线，你就是那位拾荒者首领？许久没有外来者登岛了。劝你离开这儿，这不安全。”\n“这里的防御工程还不错，红潮袭击应该可以抵御吧。”\n“危险的不是感染体，而是人！海盗！”女士突然激动，又逐渐恢复冷静，“3年前，这附近有爱尔维斯特海盗杀人越货，专门抢劫来岛参赛拾荒者轮船。不知道现在他们......或者说是他还活着没有。”\n“他？”\n“对，他！那个左臂有<color=#0F70BC>X刀疤</color>的海盗！如果不是3年前他们杀害了我的家人，我也不会......”\n你表示同情，安慰了她一会，询问告知这些的理由。\n“我叫贝芙莉，你一样，也是外来拾荒者。从3年前感染体袭击后开始，岛长梅西不欢迎外来者了，许多人逐渐离开了，只留下几个。但你们不一样。你们是3年来唯一来岛屿的外来者。”\n“来岛屿的医疗站找我吧，我在那儿工作。”留下这句话，贝芙莉便离开了。你决定先搜寻一下周围，找到了丰富的物资。	探索事件	1		True		[2050501]	[0]		True
2050501	收集物资	队伍获得25药物，25食物		2			[2050501]				
2050600	农培区	你来到农培区，看到黑森和几位海上护卫队的人争执着。“为什么给我们的食物这么少！难道我们老大做错了事情，我们这些喽啰就不配拿到物资是吗？”护卫队的领头越说越气愤，直言要砸了这里。“明天就要迎来暴雪天气了，减少物资发放，是为了更好应对暴雪天气。”黑森见你来了，压抑住怒气沉声到。你连忙想打圆场，被一只厚实坚定的大手拉住了。\n“物资的事情是我决定的，明天暴雪天气到来，未来又有帕弥什怪物再次攻击，必须囤积物资以应对危机。”岛长表情严肃，“如果你们有额外的需求，怕是其他岛民无法答应。”\n“我们受够了，就因为3年前普尔队长害死你妹妹，就处处针对海上护卫队。他已经自杀了，这件事情与我们无关！”\n“哼。”岛长梅西的脸色阴沉至极，仿佛要把眼前的护卫队生吃了。黑森见状急忙说他来处理这里的问题，支走岛长梅西。\n“长官，这5名护卫队的岛民，你能不能暂时带回营地，我这里有大量物资作为补偿！”黑森脸色为难地拜托你。见到这个情形，你也只能答应。	探索事件	1		True		[2050601]	[0]		True
2050601	收集物资	队伍获得5位岛民，获得85药物，85食物		2			[2050602, 2050601, 205041, 2050600]				
2050700	肆号战门	天空蒙蒙一片，危险逐渐来临，由于时间紧急，为了让所有人意识到事态的严重性，你已经将红潮怪物的数据分析，经过通讯站发送给所有的岛民。一时间，人群恐慌，所有人都争先恐后地争夺为数不多的小船只，想要逃离这座岛屿。这时候岛长的声音从广播中扩散开来。\n“大家不要激动，我们的防御体系绝对没有问题，不会再发生当年的事情！并且红潮怪物不会一下子全部涌上来袭击，只要我们有节奏定点打击，定能赢得本次胜利”，岛长梅西成功稳定了民心，“现在请所有青壮年立即到肆号战门大广场集合，进行防御安排。”人们开始往肆号战门聚集，其中就有贝芙莉的身影。刚要和她打招呼，伊尔逆着人流往某个方向走去，你决定：	探索事件	1		True		[2050701, 2050702, 2050703]	[0, 0, 0]		True
2050701	跟随集合	毕竟是自己是事件起因之一		2			[2050705]	[2050704]	[0]		
2050702	追上贝芙莉一起走	跟她说X刀疤海盗的事情		2			[2050705]	[2050706]	[0]		
2050703	跟随伊尔看看他要干什么	他好像有什么秘密		2			[2050705]	[2050708]	[0]		
2050704	举荐上台	众人见你来了，将你举荐上台。底下岛民各种声音你一句我一句，逐渐把你淹没。\n“拾荒者长官，请问我们能抵御所有的怪物吗？”\n“我们会死吗？”\n“会有人来救我们吗？”\n“安静！”岛长梅西发话了，“拿出我们的骨子里的骄傲和使命来！我们是谁？是爱尔维斯特海盗英勇的后裔！是六边形群岛选拔出来的命定之子！你们集‘智力、生存、力量、战斗、防御、枪械’共6种作战能力于一身，害怕他们这些毫无思想的怪物攻击吗？”岛长的一番话立即振奋人心，“三年前是我们大意了，让感染体有机可乘，入侵我们的家园。但今日不同往日，我们努力修筑城墙，建设最好的机关大炮为的不就是这一天？我们要报仇！杀他个措手不及！！！爱尔维斯特！！！”\n“爱尔维斯特！”“爱尔维斯特！”“爱尔维斯特！”\n现在，岛长与岛民挥臂呐喊，在危难前他们卸下伪装，展露了真实的身份。集会安排好攻防方案后，发放了一些物资做战斗储备，这对所有人来说将是个彻夜难眠的夜晚。	探索事件	1	[2050704]	True		[2050705]	[0]	True	True
2050705	收集物资	队伍获得20药物，20食物		2							
2050706	杀气泄露	贝芙莉见你跟她打招呼，立即将你拉到不引人注意的角落。“你怎么大摇大摆出去？不想活了？”\n“你来找那个人？那个人已经死了。”\n“你说什么？！”贝芙莉的尖叫声引来了周围人的注意，你随便找了个理由蒙混过去。贝芙莉难以置信自己找了三年的人竟然被眼前刚来不久的拾荒者找到了，而且告知自己，他已经死了？！贝芙莉无法接受。\n“上次跟我回营地的岛民就有护卫队的，我打听了一下，他们的队长是岛上唯一左臂有X刀疤的男壮士，三年前因为某些原因自杀了。”\n“我们是谁？是爱尔维斯特海盗英勇的后裔！”此时，梅西振奋人心的演讲传播过来，贝芙莉拳头紧缩，低头不说话。不知道是天气的原因还是什么，你感到阵阵寒意。随后贝芙莉转身拒绝了你的好意，离开广场。\n集会安排好攻防方案后，发放了一些物资做战斗储备，这对所有人来说将是个彻夜难眠的夜晚。	探索事件	1	[2050706]	True		[2050707]	[0]	True	True
2050707	记录完毕	队伍获得20药物，20食物		2				[2050710]	[0]		
2050708	亡命之徒	你悄悄跟在伊尔身后，保持一定的距离。在一个转角，伊尔转身离去，你快步跟上，随后感到自己的太阳穴上一阵冰凉。\n“长官？跟踪别人可不是好习惯哦。”\n“我以为你去找艾兰，我想确认她的安危。”\n“哼，她住岛长家，你觉得她什么身份？她能有什么事情？”\n你心中一惊，表面保持冷静，“那你上次说的船票，好像不是什么观光轮船船票，而是夜航船的船票！”\n伊尔眯起双眼仔细端详你，好似他有一瞬间自我怀疑，“那你打着什么算盘？”\n“我只想完成我的救援任务，并无其他想法，对于拾荒者来说，活下去才是最重要的。”\n“哈哈哈！假仁假义，劝你不要多管闲事，不然下一次见面，哼哼！”\n你松了一口气，后退离开，回到集会时，刚好听到梅西的声音在什么“我们......海盗......后裔”的话。集会安排好攻防方案后，发放了一些物资做战斗储备，这对所有人来说将是个彻夜难眠的夜晚。	探索事件	1	[2050708]	True		[2050709]	[0]	True	True
2050709	收集物资	队伍获得20药物，20食物		2							
2050710	未知来信	营地收到一份物资与来信，内容如下：\n拾荒者长官，这些药物对我已经没有用了，都给你吧。也请你尽快离开岛屿，越远越好。到时候再见面，我会视而不见。\n	剧情事件	1		True		[2050711]	[0]		True
2050711	收集物资	营地获得10药物		2			[2050711]				
2050800	无名小岛	小岛接近叁号力门，需要乘坐冲锋舟抵达。自从上次岛长发怒后，黑森就不再做向导了，由你自己去探索，这让你感到稍微的不习惯。这座岛屿被许多警戒线包围，好似开发了一半便停工了，入口处立了一个“禁止进入”的牌子。你只好找了个隐蔽的地方藏好船只再登岛寻找物资。但没有岛民在这里居住，几乎没有可以带走的物资。\n刚准备离开，看到远处有船只驶来，你决定：	探索事件	1		True		[2050801, 2050802]	[0, 0]		True
2050801	快速离开			2				[2050803]	[0]		
2050802	躲起来观察			2				[2050805]	[0]		
2050803	严厉警告	上船准备离开的时候，岛长梅西在驶来的船只上看到了你。梅西严厉的说道“这里不是你该来的地方，赶紧离开！”\n你表示歉意后，立即和队友离开这里。	探索事件	1	[2050803]	True		[2050804]	[0]	True	True
2050804	记录完毕			2							
2050805	岛长的秘密	一个人影下了船，是岛长梅西，他手里拿了一束鲜花，径直走到一栋破旧的建筑里。你悄悄尾随跟上，躲在建筑的窗户旁，倾听里面的动静。\n“妹妹，我对不起你。3年了，我还是没能抓住真凶。”\n“怪我，没听你的话及时收手。3年前和他们说干完这一票，我们就金盆洗手，没想到普尔那家伙想要独吞夜航船船票，联合外人绑架了你，把你锁在这里。我已经答应他了把东西给他，没想到那个外来者，直接撕票。呵呵，哪有什么船票，只是一只登上夜航船的门道的闪存盘罢了。闪存盘就在那艘船被感染体击沉的船上，他想拿也拿不到，这么多年来我一直派人暗自守在那里等他来。”\n“很快就是你的忌日，当年的外来者还有几个还活着，很快我就拉他们与你陪葬！！！我宁错杀所有人，也不会放过一个！”\n你听到这里，后背冷汗直冒，难道贝芙莉说这三年离开的人，都被岛长偷偷杀害了？还是先等梅西离开后，再悄悄离去吧。	探索事件	1	[2050805]	True		[2050806]	[0]	True	True
