Id	Type	NextEvent	NextEventGroup	OptionGroupId	FightId	RewardId	EffectGroupId	RoleIcon	RoleName	RoleContent	RoleEffect	ConfirmContent	IsEnd	IsForcePlay	BgAsset	StoryId	Name	Icon	BlockIcon	Title	TitleContent	Desc	UnOpenDesc
60004	2			60004								继续		1	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		听先遣队报告完白银城的前世今生和来龙去脉之后，众人决定……\n\n（提示：白银城内受到拉比利斯女王的诅咒，无法通过作战击杀怪物，只能使用代理作战）	白银城永远欢迎所有来客
60005	1											离开		1	Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		白银城里面埋藏了太多秘密，现在并不是解开它的最好时机。众人将先遣队的这条情报暂时搁置了起来。	白银城永远欢迎所有来客
60006	3	60007				[14034]						继续		1	Assets/Product/Texture/Image/BgStory/Bgstory351.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		众人按照先遣队的指引，前往了那座神秘的隐匿古城。\n\n（提示：进入失落的白银城后，受到诅咒的影响，持有的银币数量会变为500）	白银城永远欢迎所有来客
60007	3					[14032]	30017	Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	大家，谨慎地规划在城中探索的顺序吧，只要时间越富裕，我们就能带回越多宝藏。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory351.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		刚走进白银城城门的门廊，便有人在侧翻的石柱下面找到了一个光洁如新的银质护符，看来这座失落之城真如传言所说，处处都是宝藏。	白银城永远欢迎所有来客
60008	2			60008								继续		1	Assets/Product/Texture/Image/BgStory/Bgstory351.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		众人已经在白银城内探索了不短的一段时间，携带的物资也逐渐达到各人的负荷能力上限了，也许先撤回营地休息一番是不错的选择。	白银城永远欢迎所有来客
60009	3					[14038, 14039, 14040]	30010					离开		1	Assets/Product/Texture/Image/BgStory/Bgstory351.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		众人认为现有的收获已经足够，没必要继续冒险深入了，便带着这些充裕的收获返回了营地。	白银城永远欢迎所有来客
60010	3	60121				[14038, 14039, 14040]	30010					继续		1	Assets/Product/Texture/Image/BgStory/Bgstory351.jpg		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		往前探索应该能找到更多宝藏，众人都认为不应该错过这个难得的机会。\n\n（提示：继续向前探索时，受到诅咒的影响，持有的银币数量会变为800）	白银城永远欢迎所有来客
60011	2			60011				Assets/Product/Texture/Image/RoleStory/BoerpuNormal05.png	石狮子	只有非常幸运的人类才能听到我的声音……不要错过这个机会。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory303.png		贪欲之像	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	14	贪欲之像		一座陈旧的石狮子雕像拦住了众人的去路。它向人类们提出交易，用人类身上的所有金钱，来交换一个巨大的奖赏。	放弃方为拥有。\n\n（提示：触发后当前持有银币数量翻倍）
60012	1	60013						Assets/Product/Texture/Image/RoleStory/BoerpuNormal05.png	石狮子	吼……没想到竟然有人类能克服贪欲的诱惑。拿去吧，这是你们应得的。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory303.png		贪欲之像	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	14	贪欲之像		塔季扬娜按照石狮子的吩咐，将所有银币倒进了它的血盘大口之中。	放弃方为拥有。
60013	1							Assets/Product/Texture/Image/RoleStory/BoerpuNormal05.png	石狮子	…………		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory303.png		贪欲之像	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	14	贪欲之像		过了片刻之后，大量的闪烁银币从对面的另一座石狮子口中如瀑布般倾泻了出来，而这座石狮子已经彻底沉默。	放弃方为拥有。
60014	1											继续		1	Assets/Product/Texture/Image/BgStory/Bgstory303.png		贪欲之像	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	14	贪欲之像		众人没有搭理这座诡异的雕像，可能这只是某个恶作剧而已吧。	放弃方为拥有。
60015	1	60016										继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		狂妄之臣	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	15	狂妄之臣		路过幽暗的花园庭廊之时，一个面色苍白的老人从树影中现身，向众人伸出了手掌。他要求你们把身上的银币全部交给他，作为回报，他承诺会让你们当上他最信任的家臣。	欲望永无饱足之日。\n\n（提示：触发后当前持有银币数量减半）
60016	2			60016				Assets/Product/Texture/Image/RoleStory/V220lsNormal03.png	不知名的老者	还不能满足……不能到此为止，我必须成为白银城内最显赫的贵族。		继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		狂妄之臣	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	15	狂妄之臣		老人的脸容苍白得有如死者一般，言行也相当恢诡谲怪，这次邂逅怎么看都不是一场正常的攀谈。众人当下便作出了逃跑的决定。	欲望永无饱足之日。
60017	1	60018						Assets/Product/Texture/Image/RoleStory/V220lsNormal03.png	不知名的老者	呵呵呵……你们逃不掉的！这座城池也好，你们也好，都必须是我的囊中之物！		继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		狂妄之臣	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	15	狂妄之臣		老人的声音有如从地底传来的回响一般，始终久久不散地缠绕在众人身后。	欲望永无饱足之日。
60018	1											继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		狂妄之臣	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	15	狂妄之臣		待众人跑到艳阳普照的空地之后，才发现那股声音不知何时就消失了。有人搜索了一下物资袋，发出了一声惊呼，原来物资袋里的银币不知不觉间居然凭空蒸发了一半。	欲望永无饱足之日。
60019	2			60019				Assets/Product/Texture/Image/RoleStory/V2170smanNormal03.png	恶德骑士	保卫女王是我的责任……当然，只要价格合适的话，我也可以假装你们没有出现过。		继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		恶德骑士	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	13	恶德骑士		一具老旧的骑士铠甲挡在了门前。铠甲里面传出了一把空洞而执念的声音，要求来访者支付一百枚银币作为过路财。	邪念来源于诱惑。\n\n（提示：触发后当前持有银币数量-100）
60020	1							Assets/Product/Texture/Image/RoleStory/V2170smanNormal03.png	恶德骑士	原来如此……拉比利斯，这也是你的诅咒么……		继续		1	Assets/Product/Texture/Image/BgStory/BgStory708.jpg		恶德骑士	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	13	恶德骑士		塔季扬娜把银币放到了铠甲的手上，银币落在手甲上发出清脆响声的那一瞬间，那具老旧的铠甲马上应声倒下，化作一摊铁屑倒在了门前。	邪念来源于诱惑。
60021	2			60021				Assets/Product/Texture/Image/RoleStory/V2140ysNormal02.png	守墓少女	白银城的诅咒已经延续了太久了，请你们给予拉比利斯大人解脱吧。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory300.png		守墓少女	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	12	守墓少女		众人经过一座虽然老旧但是依然被精心打理着的坟墓，守墓少女给路过的旅人们送上了一些简单的礼物。	此处是一个珍贵的歇足点。\n\n（提示：触发后当前持有银币数量+100）
60022	1							Assets/Product/Texture/Image/RoleStory/V2140ysNormal02.png	守墓少女	如此便好……希望贪欲之像不要再吞噬更多的过路者了。旅人们，路上千万不能相信任何的诱惑，希望你们能顺利离开这里。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory300.png		守墓少女	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	12	守墓少女		塔季扬娜收下了守墓少女的馈赠，少女发出了一声喜悦的叹息，给他们再送上了一个忠告。	此处是一个珍贵的歇足点。
60023	1							Assets/Product/Texture/Image/RoleStory/V2140ysNormal02.png	守墓少女	拒绝……么，原来如此，难怪你们不会被贪欲之像战胜。请继续前进吧，看来你们已经早就得到了更为有力的武器了。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory300.png		守墓少女	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	12	守墓少女		守墓少女向众人深深鞠了一躬，然后走回了林中。	此处是一个珍贵的歇足点。
60024	1			60024								继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		众人来到了白银城的最深处，早就空落已久的王座上端坐着一具披着褪色皇服的枯骨，但讽刺的是，落满灰尘的枯骨的头上依然稳当当地戴着纯银打造的皇冠。	白银城永远欢迎所有来客
60025	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	他应该不是传说中的拉比利斯女王，我们继续往前探索吧。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		塔季扬娜检查了一下那具遗骸，得出了两个结论。一，这具枯骨是男性，二，枯骨的表面呈现出奇特的暗绿之色，应该是因为服毒而死的。	白银城永远欢迎所有来客
60026	1	60027										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		往破落的王城深处再走了一段路，众人终于看到了围绕在白银城内的“诅咒”的真面目——在废墟的深处，至今回荡着一位早已被感染的构造体。	白银城永远欢迎所有来客
60027	1	60028										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		她在很久之前流落到白银城，并在长久的岁月里阴差阳错地阅读了拉比利斯女王的临终遗言，理解到了白银城是如何一步步走向破灭的。	白银城永远欢迎所有来客
60028	1	60029						Assets/Product/Texture/Image/RoleStory/TifaTheatre303.png	“拉比利斯”	我做错了什么？我赐予了你们丰饶，赐予了你们取之不尽的财富，赐予你们食之不竭的食物……你们却为了更多的银币而砍下我的头颅！		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		于是，意识已经错乱的这位感染体将自己认作了“拉比利斯”，并将这种感同身受的怨恨植入到了自己的意识海之中，操纵着其他已感染的机械体以“贪欲之像”为名，屠杀那些试图带走白银城财富的过路客。	白银城永远欢迎所有来客
60029	1							Assets/Product/Texture/Image/RoleStory/TifaTheatre303.png	“拉比利斯”	那就让我来吞噬你们的贪欲，来赐予你们应有的报应和破灭！白银城，永远不会落在你们手上——！		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		那位构造体的意识已经彻底被污染，再无谈判的可能，大战在所难免。	白银城永远欢迎所有来客
60030	1	60031										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		感染体的核心已被破坏，她这段过于长久而罪恶的生命也即将走到尽头。	白银城永远欢迎所有来客
60031	2			60031				Assets/Product/Texture/Image/RoleStory/TifaTheatre303.png	“拉比利斯”	因为世间曾待我不公，所以我要报复这个不公的世道……我这么想，难道有错吗？		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		在核心即将停止跳动前的几分钟，她的意识海似是有所清明。她躺在荒芜的废墟中间，望着头上高悬的烈日，问了众人最后一个问题。	白银城永远欢迎所有来客
60032	3	60033				[14050, 14051, 14052]	30012	Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	……这个问题，估计只有真正的“拉比利斯女王”才能回答吧。		继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		但她没有等来回答，眸子中便失去了光芒。	白银城永远欢迎所有来客
60033	1	60130										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory304.png		失落白银城	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	失落白银城		众人将那具被感染的构造体安葬之后，将“诅咒”的真相告知了守墓少女，并且把剩余的一些银币交给了她，便离开了这座失落的城池。	白银城永远欢迎所有来客
60034	1	60036										继续		1	Assets/Product/Texture/Image/BgStory/Bgstory218.png		凛风山谷	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	凛风山谷		众人路过一个狭窄的山谷，只见山谷入口旁边放置着一块石碑，上面用极地古文字刻着一句简单的谚语：\n“勇者敢于挑战无人之径。”	勇者敢于挑战无人之径。
