Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param	Order	Name	Icon	IconR	MiniIcon	ConvertCardId	FightDes	QuickFightDes	ShowTag	MovieId
3041095		1		9	['14', '30200039', '400530', '3041031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3041021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3041096		1		9	['14', '30200040', '400530', '3041031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3041021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3041097		1		9	['14', '30200039', '400530', '3041031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3041021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3041101				10		Out	离开	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7017Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7017.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
3042011				1		Blockade zone	封闭区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1018Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1018.png						
3042012				1		Blockade zone	封闭区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1020Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1020.png						
3042021				2		Open ground	开放区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2018Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2018.png						
3042022				2		Open ground	开放区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2019Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2019.png						
3042041	1		3	4	['ZX01645BA']	Story	迈向未来	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3028Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3028.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	3042021			1	
3042042	1		4	4	['FZ01607BA']	Story	蔓延	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	3042021			1	
3042051		1		5	['3042051', '0', '0']	Trap	垂死挣扎	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	3042021				
3042052	1		2	5	['3042052', '1', '0']	Test	异常隔断	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3042021				
3042061	1		1	6	['400502']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042062	1		1	6	['400510']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042063	1		1	6	['400510']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042064	1		1	6	['400510']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042065	1		1	6	['400510']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042066	1		1	6	['400510']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042067	1		1	6	['400652']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3042021				
3042071		1		7	['3042021', '200', '3042061', '50', '3042091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3042021				
3042072		1		7	['3042021', '200', '3042062', '50', '3042091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3042021				
3042073		1		7	['3042021', '200', '3042063', '50', '3042091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3042021				
3042074		1		7	['3042021', '200', '3042064', '50', '3042091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3042021				
3042081				8	['3041', '21', '5']	Up	核心区-升降梯	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
3042082				8	['3043', '26', '6']	Down	核心区-控制中枢	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7017Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7017.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
3042091		1		9	['15', '30200041', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3042092		1		9	['15', '30200042', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3042093		1		9	['15', '30200041', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3042094		1		9	['15', '30200042', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3042095		1		9	['15', '30200041', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3042096		1		9	['15', '30200042', '400530', '3042031']	Fight	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3042021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043011				1		Data corruption	封闭区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1018Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1018.png						
3043012				1		Data corruption	封闭区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1020Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1020.png						
3043021				2		Virtual process	开放区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2018Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2018.png						
3043022				2		Virtual process	开放区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2019Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2019.png						
3043041	1		4	4	['FZ01607BB']	Story	涨潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	3043021			1	
3043051	1		2	5	['3043051', '1', '0']	Test	异合群聚	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3043021				
3043052	1		2	5	['3043052', '1', '0']	Test	干扰信号	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3043021				
3043053	1		2	5	['3043053', '1', '0']	Test	异常隔断	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3043021				
3043054	1		2	5	['3043053', '1', '0']	Test	异合群聚	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3043021				
3043061	1		1	6	['400509']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043062	1		1	6	['400517']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043063	1		1	6	['400502']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043064	1		1	6	['400516']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043065	1		1	6	['400520']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043066	1		1	6	['400653']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043067	1		1	6	['400633']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3043021				
3043071		1		7	['3043021', '200', '3043061', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043072		1		7	['3043021', '200', '3043062', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043073		1		7	['3043021', '200', '3043063', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043074		1		7	['3043021', '200', '3043064', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043075		1		7	['3043021', '200', '3043061', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043076		1		7	['3043021', '200', '3043062', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043077		1		7	['3043021', '200', '3043063', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043078		1		7	['3043021', '200', '3043064', '50', '3043091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		3043021				
3043081				8	['3042', '20', '1']	Up	核心区-动力室	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7016Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7016.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
3043091		1		9	['7', '30200041', '400530', '3043031']	Fight-01	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043092		1		9	['7', '30200042', '400530', '3043031']	Fight-02	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043093		1		9	['7', '30200041', '400530', '3043031']	Fight-03	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043094		1		9	['7', '30200042', '400530', '3043031']	Fight-04	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043095		1		9	['7', '30200041', '400530', '3043031']	Fight-05	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043096		1		9	['7', '30200042', '400530', '3043031']	Fight-06	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043097		1		9	['7', '30200041', '400530', '3043031']	Fight-07	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043098		1		9	['7', '30200042', '400530', '3043031']	Fight-08	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3043099		1		9	['7', '30200041', '400530', '3043031']	Fight-09	暗影侵蚀	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3043021	在地下空洞的深处，你们被隐藏在黑暗中的感染体与异合生物挡住了去路。你们要做的，只有一直前行。	目前的实力可以迅速解决这场战斗。		
3051011				1		Access denied	禁止访问	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1021Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1021.png						
3051012				1		Access denied	禁止访问	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1021Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1021.png						
3051021				2		Memory modules	思念模块	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2020Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2020.png						
3051022				2		Memory modules	思念模块	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2021Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2021.png						
3051041	1		3	4	['ZX01639BA']	Story	分歧点	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3029Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3029.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	3051021			1	
3051042	1		3	4	['ZX01640BA']	Story	往事尘封	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3030Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3030.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	3051021			1	
3051043	1		3	4	['ZX01641BA']	Story	悔恨的残片	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3030Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3030.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	3051021			1	
3051051	1		2	5	['3051051', '1', '0']	Test	解开过去的记忆	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5017Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5017.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	3051021				
3051061	1		1	6	['400502']	Reward-01	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3051021				
3051062	1		1	6	['400510']	Reward-02	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	3051021				
3051081				8	['3052', '30', '2']	Down	深入意识	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7018Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7018.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
3051091		1		9	['15', '30200045', '400530', '3051031']	Fight	战斗记忆	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	3051021	在意识海的深层，仍然残留着那一天的战斗记忆，已经记不清斩杀了多少敌人，也记不得自己受过多少伤……只留下无比空虚的记忆残片。	目前的实力可以迅速解决这场战斗。		
