Id	CvId	Cvs	Timing	Text
137015105	137015	1	19283	每种流派都有吸引我的地方， 但硬要说的话，我的风格， 当然是“艾拉流”啦！
137015201	137015	2		就算是描绘同样的事物，也会因流派的差异，产生截然不同的效果。
137015202	137015	2	5889	比如说，印象画派会强调光色氛围对 画面的影响，但写实画派就……
137015203	137015	2	13153	嗯？你问艾拉属于哪个流派？
137015204	137015	2	17442	唔……
137015205	137015	2	19395	每个流派都有吸引我的地方， 但硬要说的话，我的风格， 当然是“艾拉流”啦！
137015301	137015	3		就算是描绘同样的事物，也会因流派的差异，产生截然不同的效果。
137015302	137015	3	6635	比如说，印象画派会强调光色氛围对 画面的影响，但写实画派就……
137015303	137015	3	13595	嗯？你问艾拉属于哪个流派？
137015304	137015	3	17224	唔……
137015305	137015	3	18466	每种流派都有吸引我的地方， 但硬要说的话，我的风格， 当然是“艾拉流”啦！
137015401	137015	4		就算是描绘同样的事物，也会因流派的差异，产生截然不同的效果。
137015402	137015	4	4360	比如说，印象画派会强调光色氛围对 画面的影响，但写实画派就……
137015403	137015	4	11340	嗯？你问艾拉属于哪个流派？
137015404	137015	4	14152	唔……
137015405	137015	4	15091	每种流派都有吸引我的地方， 但硬要说的话，我的风格， 当然是“艾拉流”啦！
137016101	137016	1		加入艺术协会以来， 我参加了无数次考古任务。
137016102	137016	1	5427	战场、废墟、遗迹、被摧毁的城市、 枯萎的花圃……
137016103	137016	1	14324	那些场景无不触目惊心， 令人印象深刻……
137016104	137016	1	19509	我曾以为自己已经见识到了世界的 “真实”，但最近又有些不确定了……
137016105	137016	1	27363	指挥官，你的“真实”又是什么呢？
137016106	137016	1	32429	如果能和艾拉说说，艾拉会很高兴的。
137016201	137016	2		加入艺术协会以来， 我参加了无数次考古任务。
137016202	137016	2	5028	战场、废墟、遗迹、被摧毁的城市、 枯萎的花圃……
137016203	137016	2	12772	那些场景无不触目惊心， 令人印象深刻……
137016204	137016	2	17796	我曾以为自己已经见识到了世界的 “真实”，但最近又有些不确定了……
137016205	137016	2	27397	指挥官，你的“真实”又是什么呢？
137016206	137016	2	32017	如果能和艾拉说说，艾拉会很高兴的。
137016301	137016	3		加入艺术协会以来， 我参加了无数次考古任务。
137016302	137016	3	5770	战场、废墟、遗迹、被摧毁的城市、 枯萎的花圃……
137016303	137016	3	13940	那些场景无不触目惊心， 令人印象深刻……
137016304	137016	3	18815	我曾以为自己已经见识到了世界的 “真实”，但最近又有些不确定了……
137016305	137016	3	25517	指挥官，你的“真实”又是什么呢？
137016306	137016	3	29318	如果能和艾拉说说，艾拉会很高兴的。
137016401	137016	4		加入艺术协会以来， 我参加了无数次考古任务。
137016402	137016	4	4953	战场、废墟、遗迹、被摧毁的城市、 枯萎的花圃……
137016403	137016	4	9847	那些场景无不触目惊心， 令人印象深刻……
137016404	137016	4	15242	我曾以为自己已经见识到了世界的 “真实”，但最近又有些不确定了……
137016405	137016	4	21810	指挥官，你的“真实”又是什么呢？
137016406	137016	4	25331	如果能和艾拉说说，艾拉会很高兴的。
137017101	137017	1		偶尔会跟不上我的思维？
137017102	137017	1	5825	哈哈，以前赛琳娜好像也说过： “艾拉有时会突然蹦出一些让人 听不懂的话……”
137017103	137017	1	18578	但是没关系，今后还有很多时间， 指挥官肯定能和艾拉心意相通的！
137017201	137017	2		偶尔跟不上我的思维？
137017202	137017	2	2083	哈哈，以前赛琳娜好像也说过： “艾拉有时会突然蹦出一些让人 听不懂的话……”
137017203	137017	2	11131	但是没关系，今后还有很多时间， 指挥官肯定能和艾拉心意相通的！
137017301	137017	3		偶尔会跟不上我的思维？
137017302	137017	3	2421	哈哈，以前赛琳娜好像也说过： “艾拉有时会突然蹦出一些让人 听不懂的话……”
137017303	137017	3	10070	但是没关系，今后还有很多时间， 指挥官肯定能和艾拉心意相通的！
137017401	137017	4		偶尔会跟不上我的思维？
137017402	137017	4	2528	哈哈，以前赛琳娜好像也说过： “艾拉有时会突然蹦出一些让人 听不懂的话……”
137017403	137017	4	11427	但是没关系，今后还有很多时间， 指挥官肯定能和艾拉心意相通的！
137018101	137018	1		我好像一直是副没有烦恼的样子？
137018102	137018	1	3787	……我也不是不会伤心难过啦
137018103	137018	1	8733	以前和赛琳娜“友善交流”的时候， 也认真地生过好几次气呢。
137018104	137018	1	13874	但是，我还是认为保持开心最重要
137018105	137018	1	18968	因为，比起哭丧着脸， 大家更喜欢看艾拉的笑容嘛！
137018201	137018	2		我好像一直是副没有烦恼的样子？
137018202	137018	2	5125	……我也不是不会伤心难过啦
137018203	137018	2	7954	以前和赛琳娜“友善交流”的时候， 也认真地生过好几次气呢。
137018204	137018	2	12821	但是，我还是认为保持开心最重要
137018205	137018	2	16587	因为，比起哭丧着脸， 大家更喜欢看艾拉的笑容嘛！
137018301	137018	3		我好像一直是副没有烦恼的样子？
137018302	137018	3	4390	……我也不是不会伤心难过啦
137018303	137018	3	7485	以前和赛琳娜“友善交流”的时候， 也认真地生过好几次气呢。
137018304	137018	3	12843	但是，我还是认为保持开心最重要
137018305	137018	3	15578	因为，比起哭丧着脸， 大家更喜欢看艾拉的笑容嘛！
137018401	137018	4		我好像一直是副没有烦恼的样子？
137018402	137018	4	4303	……我也不是不会伤心难过啦
137018403	137018	4	7399	以前和赛琳娜“友善交流”的时候， 也认真地生过好几次气呢。
137018404	137018	4	12724	但是，我还是认为保持开心最重要
137018405	137018	4	15290	因为，比起哭丧着脸， 大家更喜欢看艾拉的笑容嘛！
137019101	137019	1		指挥官，你见过“夜虹”吗？
137019102	137019	1	5014	那是在彻夜的暴风雨之后， 被月光勾出轮廓的，虹色的光景……
137019103	137019	1	14957	我想，如果人类能拥有属于自己的色彩的话，大概，就和这夜色中的彩虹 一样吧。
137019201	137019	2		指挥官，你见过“夜虹”吗？
137019202	137019	2	4330	那是在彻夜的暴风雨之后， 被月光勾出轮廓的，虹色的光景……
137019203	137019	2	10861	我想， 如果人类能拥有属于自己的色彩的话
137019204	137019	2	15482	大概，就和这夜色中的彩虹一样吧。
137019301	137019	3		指挥官，你见过“夜虹”吗？
137019302	137019	3	3729	那是在彻夜的暴风雨之后， 被月光勾出轮廓的，虹色的光景……
137019303	137019	3	10401	我想， 如果人类能拥有属于自己的色彩的话
137019304	137019	3	14092	大概，就和这夜色中的彩虹一样吧。
137019401	137019	4		指挥官，你见过“夜虹”吗？
137019402	137019	4	2855	那是在彻夜的暴风雨之后， 被月光勾出轮廓的，虹色的光景……
137019403	137019	4	7551	我想， 如果人类能拥有属于自己的色彩的话
137019404	137019	4	10645	大概，就和这夜色中的彩虹一样吧。
137020101	137020	1		如果没有走上绘画这条道路， 现在的我会做些什么呢？
137020102	137020	1	8066	或许我会进入法奥斯， 成为指挥官的学妹也说不定？
137020103	137020	1	13266	呵呵……开玩笑的。
137020104	137020	1	16622	正是因为“绘画”， 我才能拥有那么多宝贵而真挚的回忆
137020105	137020	1	21204	让我放弃这些选择另一种人生…… 肯定是一百个不愿意啦！
137020201	137020	2		如果没有走上绘画这条道路， 现在的我会做些什么呢？
137020202	137020	2	7744	或许我会进入法奥斯， 成为指挥官的学妹也说不定？
137020203	137020	2	13165	呵呵……开玩笑的。
137020204	137020	2	16260	正是因为“绘画”， 我才能拥有那么多宝贵而真挚的回忆
137020205	137020	2	21302	让我放弃这些选择另一种人生…… 肯定是一百个不愿意啦！
137020301	137020	3		如果没有走上绘画这条道路， 现在的我会做些什么呢？
137020302	137020	3	7915	或许我会进入法奥斯， 成为指挥官的学妹也说不定？
137020303	137020	3	13383	呵呵……开玩笑的。
137020304	137020	3	16311	正是因为“绘画”， 我才能拥有那么多宝贵而真挚的回忆
137020305	137020	3	21401	让我放弃这些选择另一种人生…… 肯定是一百个不愿意啦！
137020401	137020	4		……
137020402	137020	4	2368	如果没有走上绘画这条道路， 现在的我会做些什么呢？
137020403	137020	4	7781	或许我会进入法奥斯， 成为指挥官的学妹也说不定？
137020404	137020	4	13202	呵呵……开玩笑的。
137020405	137020	4	16186	正是因为“绘画”， 我才能拥有那么多宝贵而真挚的回忆
137020406	137020	4	21487	让我放弃这些选择另一种人生…… 肯定是一百个不愿意啦！
137021101	137021	1		人与人的牵绊……
137021102	137021	1	2617	那是我认为，这个世界上最耀眼， 又最脆弱的事物。
137021103	137021	1	11571	所有的离别，都有可能发生在与昨日 别无二致的清晨……
137021104	137021	1	19309	所以说指挥官，如果有重要的人正站在你的身旁，无论发生什么， 也绝对绝对不要放跑她！
137021201	137021	2		人与人的牵绊……
137021202	137021	2	2929	那是我认为，这个世界上最耀眼， 又最脆弱的事物。
137021203	137021	2	7971	所有的离别，都有可能发生在与昨日 别无二致的清晨……
137021204	137021	2	13490	所以说指挥官，如果有重要的人正站在你的身旁，无论发生什么， 也绝对绝对不要放跑她哦！
137021301	137021	3		人与人的牵绊……
137021302	137021	3	2684	那是我认为，这个世界上最耀眼， 又最脆弱的事物。
137021303	137021	3	7639	所有的离别，都有可能发生在与昨日 别无二致的清晨……
137021304	137021	3	12505	所以说指挥官，如果有重要的人正站在你的身旁，无论发生什么， 也绝对绝对不要放跑她！
137021401	137021	4		人与人的牵绊……
137021402	137021	4	2315	那是我认为，这个世界上最耀眼， 又最脆弱的事物。
137021403	137021	4	6911	所有的离别，都有可能发生在与昨日 别无二致的清晨……
137021404	137021	4	11206	所以说指挥官，如果有重要的人正站在你的身旁，无论发生什么， 也绝对绝对不要放跑她！
137022101	137022	1		我不是从地球“来到”空中花园的人， 但我依然想“回到”那里去……
137022102	137022	1	9055	因为，指挥官的目光，不知有多少次， 都在眺望着那颗苍蓝色的明星。
