Id	Priority	UpProbability	UpProbabilityDesc	UpProbabilityPercent	Bg	ProbabilityBg	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
2388	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2389	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2390	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2391	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2392	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2393	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2394	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2395	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2396	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2397	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2398	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2399	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2400	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2401	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2402	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2403	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2404	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2405	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2406	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2407	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2408	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2409	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2410	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2411	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2412	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2413	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2414	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2415	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2416	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2417	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2418	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2419	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2420	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2421	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2422	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2423	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2424	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2425	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2426	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2427	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2428	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2429	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2430	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2431	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2432	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2433	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2434	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2435	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2436	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2437	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2438	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2439	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2440	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2441	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2442	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2443	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2444	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2445	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2446	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2447	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2448	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2449	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2450	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2451	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2452	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2453	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2454	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2455	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2456	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2457	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2458	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2459	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2460	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2461	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2462	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2463	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2464	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2465	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2466	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2467	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2468	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2469	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2470	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2471	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2472	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2473	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2474	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2475	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2476	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2477	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2478	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2479	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2480	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2481	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2482	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2483	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2484	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2485	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2486	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2487	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2488	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2489	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2490	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2491	9910	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
2492	9900	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
3000	8000	<color=#26bbf9>占A级出率80%</color>	占A级出率	80%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog20.png									
3001	8001	<color=#26bbf9>占A级出率80%</color>	占A级出率	80%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog18.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog20.png									
