Id	EventId	StepId	NextStepId	Type	FightNodeId	WorkShopId	EffectGroupId	StoryId	StepRewardItemType	StepRewardItemId	StepRewardItemCount	OptionGroupId	Title	TitleContent	RoleIcon	RoleName	RoleContent	RoleEffect	EventDesc	ConfirmContent	BgAsset
587	92003	9200303	9200304	1									记忆真相	路过的好心人	Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	游民	好厉害……		洁塔薇连开数枪，轻而易举地消灭了追过来的怪物。游民惊叹于洁塔薇可怕的力量，祈求洁塔薇庇护他。	拒绝	Assets/Product/Texture/Image/BgStory/BgStory828.jpg
588	92003	9200304	9200305	1									记忆真相	路过的好心人	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	依靠别人并不能活得很久。		洁塔薇没时间帮助游民清理潜在的怪物，只能留下个武器箱给他。	准备离开	Assets/Product/Texture/Image/BgStory/BgStory828.jpg
589	92003	9200305		3					3	{1: 4}	{1: 1}		记忆真相	路过的好心人	Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	游民	我明白了……那……请收下这个吧，作为刚刚的谢礼。		虽然没有得到庇护，但为了报答洁塔薇的援助，游民从所剩不多的物资里拿出了一个补给箱交给洁塔薇。	收下离开	Assets/Product/Texture/Image/BgStory/BgStory828.jpg
590	92003	9200306		1									记忆真相	路过的好心人	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	……		洁塔薇不想浪费时间与怪物战斗，甩掉游民后离开了，但很快，她的身后传来了可怕的惨叫，这让洁塔薇产生了一些无法言说的愧疚感。	离开	Assets/Product/Texture/Image/BgStory/BgStory828.jpg
591	93001	9300101		2								9300101	树神之女	绝望的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	少女	这是祝福，这是神的旨意！		洁塔薇在怪异的空间里遇见了痴迷于巨树的女人，她似乎陷入某种癫狂状态，没日没夜地呐喊和祷告，此刻的少女仍然执迷不悟。	决定	Assets/Product/Texture/Image/BgStory/BgStory777.jpg
592	93001	9300102	9300103	3					1	{1: 96189}	{1: 300}		树神之女	绝望的信念		少女	这祝福，是树神！哈哈哈哈哈哈哈……		洁塔薇举起武器，绯红色的光束轻易地洞穿了眼前的巨树，大量的算力结晶喷涌而出。少女被眼前的景象震惊，无法接受树神死亡的她选择划瞎自己的眼睛，并自称已经得到树神的祝福。	为她包扎	Assets/Product/Texture/Image/BgStory/BgStory777.jpg
593	93001	9300103		1									树神之女	绝望的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	少女	……请您原谅她吧。		洁塔薇为少女包扎了伤口，作为交换，少女为洁塔薇向树神祈求原谅。	离开	Assets/Product/Texture/Image/BgStory/BgStory777.jpg
594	93001	9300104		3					4	{1: 4}	{1: 1}		树神之女	绝望的信念		少女	你会受到惩罚的。		少女对树神的信仰执迷不悟，不愿接受洁塔薇的开导。作为劝说洁塔薇加入树神教的条件，少女还赠送了洁塔薇一些物资。但洁塔薇依然拒绝加入所谓的树神教，少女因此对她怀恨在心。	离开	Assets/Product/Texture/Image/BgStory/BgStory777.jpg
595	93002	9300201		2								9300201	逃出生天	与巨鼠为伍	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal04.png	洁塔薇.Beta	！！！		洁塔薇为了寻找附近的一处战时补给点，在探索路径的时候不慎掉进了空调井里，在幽暗的管道内部，她发现了一只体型硕大的巨鼠。	决定	Assets/Product/Texture/Image/BgStory/BgStory568.jpg
596	93002	9300202	9300203	1									逃出生天	与巨鼠为伍	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal03.png	洁塔薇.Beta	这些，是要分给我吗？		洁塔薇施舍了些吃的给巨鼠，巨鼠看上去没什么胃口。从巨鼠的体型就可以得知它现在并不饿，但善良的巨鼠还是带着洁塔薇回到了它的宝库。	收下	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
597	93002	9300203		3					4	{1: 3}	{1: 1}		逃出生天	与巨鼠为伍		洁塔薇.Beta	谢谢你了。		洁塔薇收下了巨鼠分享的物资，随后在它的帮助下找到出口离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
598	93002	9300204		1									逃出生天	与巨鼠为伍		巨鼠	吱！！！		巨鼠惊慌失措地逃走，追踪着巨鼠的脚步，洁塔薇最终找到了通往外界的出口，成功脱困。	离开	Assets/Product/Texture/Image/BgStory/BgStory568.jpg
599	93002	9300205	9300206	1									逃出生天	与巨鼠为伍	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	……		洁塔薇尝试与巨鼠沟通，它似乎听懂了洁塔薇的话，转身摆了摆头，看起来是在示意洁塔薇跟上它。	跟上	Assets/Product/Texture/Image/BgStory/BgStory568.jpg
600	93002	9300206	9300207	1									逃出生天	与巨鼠为伍					在巨鼠的引路下，洁塔薇来到了一处补给点，上方就是通往外界的出口。	查看物资	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
601	93002	9300207		3					3	{1: 4}	{1: 1}		逃出生天	与巨鼠为伍		洁塔薇.Beta	奇怪的老鼠。		洁塔薇回收了一些有用的物资，作为奖励，她给了巨鼠一块奶酪，不过巨鼠似乎没什么兴趣，转身便离开了。	离开	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
602	93003	9300301	9300302	1									天选者的故事						呼啸的夜风与远方的野兽哀鸣阻止了洁塔薇的步伐，她决定在天亮前稍作歇息。	决定	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
603	93003	9300302		2								9300302	天选者的故事						入睡前，洁塔薇翻开自己的日记，翻阅过去发生的事。	翻阅	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
604	93003	9300303	9300306	3					4	{1: 2}	{1: 1}		天选者的故事		Assets/Product/Texture/Image/RoleStory/V2110jtwNormal05.png	洁塔薇.Beta	……		很久很久以前，天选者从那个纯白色的房间醒来，虽然对这个世界发生了什么没有头绪，不过毫不犹豫地选择了相信洁塔薇。我们的旅途从这时候开始，在之后的很长一段时间，洁塔薇不再孤单一人地面对沿途的怪物。	合上日记	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
605	93003	9300304	9300306	3					3	{1: 4}	{1: 1}		天选者的故事		Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	……		在许多轮回前，天选者逐渐厌倦了毫无可能的轮回，在得知我们是两位一体的存在后，为了帮助我脱离轮回，天选者主动牺牲自己，将构成自身的算力留给我。可我最终没能觉醒，虽然实力增强了数倍，却失去了弥足珍贵的陪伴。	合上日记	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
606	93003	9300305		3					1	{1: 96189}	{1: 200}		天选者的故事						即使再怎么追忆往昔，破镜终究无法重圆，不如抓紧时间休息。赶在危险来临前做好准备吧。	入眠	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
607	93003	9300306		1									天选者的故事						夜色渐深，怀着复杂的心情，洁塔薇合上了日记和自己的双眼。	入眠	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
608	94001	9400101		2								9400101	武器技师	未完成游戏					在一座疑似儿童娱乐区的设施里，洁塔薇找到了一台可开放编程的游戏机。这台游戏机采用非侵入式的脑机接口，是该实验室在研的先进产品，仍处在研究阶段，没有量产化。	决定	Assets/Product/Texture/Image/BgStory/BgStory763.jpg
609	94001	9400102		3					1	{1: 96189}	{1: 200}		武器技师	未完成游戏		洁塔薇.Beta	这也太简单了。		接入游戏机后，洁塔薇玩了一会迷宫游戏和俄罗斯方块，很轻松地打破了记录，获得作为奖励的算力芯片。	离开	Assets/Product/Texture/Image/BgStory/BgStory763.jpg
610	94001	9400103	9400104	1									武器技师	未完成游戏		洁塔薇.Beta	来点这个……		洁塔薇将自己的作战数据写入某个小游戏，并配置了不同战场的地图信息。她不知道是否还有其他人能接入这台游戏机，这些宝贵的战斗数据或许会为后来者提供参考。	完成编程	Assets/Product/Texture/Image/BgStory/BgStory763.jpg
611	94001	9400104		3					3	{1: 4}	{1: 1}		武器技师	未完成游戏		洁塔薇.Beta	还不错。		结束编程后，洁塔薇了收到游戏机AI发来的感谢函和奖励。	离开	Assets/Product/Texture/Image/BgStory/BgStory763.jpg
612	94002	9400201		2								9400201	致命隐患	疯狂科学家	Assets/Product/Texture/Image/RoleStory/V230hsNormal02.png	科学家	不行，还要再加一些。		地面的某个实验室内，洁塔薇发现了两头被感染的怪物正打算袭击一个潜心研究的科学家。	决定	Assets/Product/Texture/Image/BgStory/Bgstory224.png
613	94002	9400202	9400203	1									致命隐患	疯狂科学家		洁塔薇.Beta	！！！		思考片刻后，洁塔薇开枪击倒了面前的怪物。但突然响起的枪声使科学家分神，手中正在搭建的核反应堆轰然坍塌，一瞬间产生了耀眼的光。辐射对洁塔薇来说没有效果，不过那位人类科学家却遭到了致命伤害，他惊愕地看着洁塔薇，仿佛看见了死神的身影。	寻找药物	Assets/Product/Texture/Image/BgStory/Bgstory224.png
614	94002	9400203	9400204	1									致命隐患	疯狂科学家	Assets/Product/Texture/Image/RoleStory/V230hsNormal02.png	科学家	还有机会，终端，要去那上传……		在角落的医疗箱里，洁塔薇找到了抗辐射药物，但科学家知道为时已晚，请求洁塔薇使用服务器终端上传。	前往终端	Assets/Product/Texture/Image/BgStory/Bgstory224.png
615	94002	9400204		3					1	{1: 96189}	{1: 300}		致命隐患	疯狂科学家	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	抱歉……		当残存的数据完成上传后，洁塔薇回到实验室，发现科学家已经失去了生命体征。摊开的手掌上放着一些芯片，似乎是给洁塔薇帮忙上传数据的报酬。	安葬后离开	Assets/Product/Texture/Image/BgStory/Bgstory224.png
616	94002	9400205	9400206	1									致命隐患	疯狂科学家	Assets/Product/Texture/Image/RoleStory/V230hsNormal02.png	科学家	这会是我实力的证明！请务必保持安静。		科学家告诉洁塔薇他正在搭建核反应堆，洁塔薇听闻后没有冒然对感染体发动袭击，而是先将怪物引出了房间，之后再一一消灭。	折返	Assets/Product/Texture/Image/BgStory/Bgstory224.png
617	94002	9400206		3					4	{1: 2}	{1: 1}		致命隐患	疯狂科学家	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	下次至少穿上防护服吧……		科学家为了感谢洁塔薇没有干扰他的工作，送给了她一些物资作为饯别礼。	离开	Assets/Product/Texture/Image/BgStory/Bgstory224.png
618	94003	9400301		2								9400301	弊案风波	最后的请求		研究员	感觉附近有很可疑的人在监视这里。		在不知名档案室洁塔薇遇见了一位研究员，他由于前不久揭露过同行侵占贵重实验原料的弊行，收到多封匿名威胁信和暗杀预警。研究员见到洁塔薇携带着强大的武器，恳求她留下来保护自己一段时间。	决定	Assets/Product/Texture/Image/BgStory/BgStory600.jpg
619	94003	9400302	9400303	1									弊案风波	最后的请求		洁塔薇.Beta	天底下哪有白给的午餐。		研究员拿不出合适的报酬，他前不久刚刚垫付科研支出，现在已经身无分文。洁塔薇不想在没有受益的事情上浪费时间，只好狠心抛下研究员，离开了档案室。	搜索附近	Assets/Product/Texture/Image/BgStory/BgStory600.jpg
620	94003	9400303		3					4	{1: 3}	{1: 1}		弊案风波	最后的请求	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal05.png	洁塔薇.Beta	别让我再看见你们，否则……		离开档案室后，洁塔薇在附近抓到了埋伏的探子，狠狠教训对方一顿并收走他们的钱包和证件，要他们别再来找研究员的麻烦。	离开	Assets/Product/Texture/Image/BgStory/BgStory600.jpg
621	94003	9400304		3					1	{1: 96189}	{1: 200}		弊案风波	最后的请求		洁塔薇.Beta	成交。		洁塔薇拒绝了对方的要求，但科学家还是恳求洁塔薇帮她最后一件事——把贵重的实验材料转移到安全的地下室。对于这个请求，洁塔薇没有提出异议。作为报答洁塔薇的谢礼，研究员交出了自己仅剩的算力芯片。	离开	Assets/Product/Texture/Image/BgStory/BgStory600.jpg
622	95001	9500101		2								9500101	工业幽灵	未知的敌意	Assets/Product/Texture/Image/RoleStory/YijukongzhongjianshiqiNormal01.png	向导机器人	请保持冷静！请保持……		洁塔薇推开在建场馆厚实的铁门，被红潮入侵的空间内，大批被感染的工业机器正在围攻落单的向导机器人。	决定	Assets/Product/Texture/Image/BgStory/BgStory812.jpg
623	95001	9500102		2								9500102	工业幽灵	未知的敌意					洁塔薇举起武器，绯红色的光束将场馆内活跃的感染体完全熔烧。	决定	Assets/Product/Texture/Image/BgStory/BgStory812.jpg
624	95001	9500103		3					4	{1: 3}	{1: 1}		工业幽灵	未知的敌意	Assets/Product/Texture/Image/RoleStory/YijukongzhongjianshiqiNormal01.png	向导机器人	感谢您的援助，游客FW54dsa。		向导机器人对洁塔薇的援助行为表示感谢，基于平等交换守则，它交给了洁塔薇一个武器箱。	收下离开	Assets/Product/Texture/Image/BgStory/BgStory812.jpg
625	95001	9500104		3					3	{1: 4}	{1: 1}		工业幽灵	未知的敌意					从那些狰狞的感染体躯壳内回收了一些有用的零件后，洁塔薇小心翼翼地越过了满地的机油离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory812.jpg
626	95001	9500105		3					1	{1: 96189}	{1: 300}		工业幽灵	未知的敌意	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	同类相食，可悲的造物。		绯红色的光束一闪而过，将所有机械和场馆熔烧，在场馆倒塌之前，洁塔薇转身离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory811.jpg
627	95002	9500201		2								9500201	洁塔薇的战斗		Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	单挑？算了，反正都一样。		在旅途经过的一处诡异的庭院中，大量气质诡谲的玩偶从阴影中冒出，这些玩偶都是被感染的机械体，对洁塔薇抱有莫名的敌意。	决定	Assets/Product/Texture/Image/BgStory/Bgstory366.png
628	95002	9500202	9500203	3					3	{1: 4}	{1: 1}		洁塔薇的战斗		Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	这就是你的“心脏”？		熊布偶向着洁塔薇冲了过去，洁塔薇迎面一拳打穿了对方的胸膛，将驱动熊布偶行动的核心从对方体内掏出。	扯断	Assets/Product/Texture/Image/BgStory/BgStory639.jpg
629	95002	9500203		1									洁塔薇的战斗						失去了能源供给后，熊布偶瘫倒在地上，其他玩偶也停下了行动，洁塔薇收起核心离开了庭院。	离开	Assets/Product/Texture/Image/BgStory/BgStory639.jpg
630	95002	9500204	9500205	3					1	{1: 96189}	{1: 200}		洁塔薇的战斗		Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	武器不是越大越好。		护士人形挥舞着剪刀朝洁塔薇冲了过来，洁塔薇一脚揣向对方的膝盖。在人形失去左腿后，洁塔薇握住敌人的剪刀扎进了对方的脑袋。	处决	Assets/Product/Texture/Image/BgStory/BgStory639.jpg
