Key	Text
MaverickActivityTitle	异  构  阵  线
MaverickActivityProgressStr	进度:{0}/{1}
MaverickEnd	活动已结束
MaverickNotStart	活动未开始
MaverickPatternEnd	{0}模式已结束
MaverickPatternTimeCondition	{0}后开放
MaverickStageScore	积分：{0}
MaverickRemainStartTime	{0}模式剩余{1}开启
MaverickRankScore	<size=22><color=#000000>积分 </color></size>{0}
MaverickMyRankScore	<size=22><color=#FFFFFF>积分 </color></size>{0}
MaverickSkillDescTitle	技能描述
ResetMaverickMemberConfirmTitle	重置角色
ResetMaverickMemberConfirmContent	是否重置角色？
MaverickUpgradeItemNotEnough	升级道具不足！
MaverickTalentUnlockLvCondition	角色等级达到{0}级后解锁
MaverickTalentUnlockPreTalentCondition	权限{0}激活后解锁
MaverickTalentActive	激活
MaverickTalentLock	未解锁
MaverickTalentInactive	取消激活
MaverickTalentDescTitle	权限详情
MaverickStageScoreMax	{0}
MaverickStageHistoryScoreMax	{0}
MaverickRankTip	*排行仅供展示
TheatreDecorationLevel	{0}<color=#867d7b>/{1}</color>
TheatreDecorationMaxLevel	MAX
TheatreDecorationTipsLevel	Lv.{0}
TheatreDecorationTipsLockDesc	<color=#F61414>未达成</color>
TheatreDecorationTipsUnLockDesc	<color=#14F64A>已达成</color>
CommonRestartBtnName	重新开始
TheatreRestartBtnName	重新开始({0})
TheatreNotRestartTips	重开次数已经不满足
TheatreAdventureShopBuyTips	是否确认花费<color=#6495ED>{0}{1}</color>，购买<color=#6495ED>{2}{3}</color>
TheatreTokenLevelUpConditionDesc	携带该作品战斗{0}/{1}场
TheatreReadyDesc	演出效果
TheatreDifficultyTip	确认选择{0}吗?
TheatreTeamCountTip	需要队伍数量{0}
TheatreSkillLevelDesc	{0}等级提升
TheatreGetSkillTip	获取技能成功
TheatreDifficultyRateTip	难度倍率{0}
TheatreChapterSettleSureTitle	提示
TheatreChapterSettleSureTip	是否结束当前章节{0}
TheatrePassNode	通过节点
TheatrePassFight	幕间战斗
TheatrePassEvent	事件演绎
TheatrePassBoss	幕终战斗
TheatrePassReopen	剩余返场
TheatreNotSelectTokenTip	确定不需要选择作品？<color=#6495ED>携带作品</color>可<color=#6495ED>提升</color>对应流派的<color=#6495ED>出现概率</color>
MemorySaveTreasureTip	完成当前章节关卡数量
TheatreDetailRoleMaxLevel	/{0}级
NotOwnCurRole	尚未拥有该角色
TheatreRestartCount	重开次数：{0}
TheatreRecruitRefreshNotEnough	剩余刷新次数不足
MemberLock	已锁定
TheatreUnlockOwnRoleDesc	战力达到 <color=#0f70bc><size=30>{0}</size></color> 可以使用自己的角色
TheatreUnlockOwnRoleTipsDesc	平均战力达到<color=#0f70bc>{0}</color>，编队时可使用<color=#0f70bc>自己的角色</color>进行挑战
TheatreWeekTaskRefresh	周期任务刷新重置
TheatreRecruitComplete	成员招募成功
TheatreRecruitRefreshComplete	成员刷新成功
TheatreEndShopTip	确定结束交易吗?
TheatreUpLevelSuccess	升级成功
TheatreNotSelectItem	请先选择选项
DoomsdayActivityNotOpen	活动未开始
DoomsdayActivityEnd	活动已结束
DoomsdayStageStartLeftDay	关卡{0}后开启
DoomsdayStagetDetailBtnEnter	进入关卡
DoomsdayStagetDetailBtnResume	从第 {0} 天启程
DoomsdayThemeTitle	第 {0} 天
DoomsdayFubenMainLeftDay	距离结束还有 {0} 天
DoomsdayFubenMainLeftDaySimple	{0} 天
DoomsdayEventTypeRemindDescMain	新的重要事件
DoomsdayEventTypeRemindDescNormal	提示信息
DoomsdayEventTypeRemindDescExplore	新的探索事件
DoomsdayFubenDetailTipsSelectBuilding	请先选择建筑
DoomsdayFubenDetailTipsLackInhabitantToWork	工作所需人手不足
DoomsdayFubenDetailTipsLackInhabitantToBuild	建造所需人手不足
DoomsdayFubenDetailTipsBuildDay	将在 {0} 天后建造完成
DoomsdayFubenDetailTipsWorkDayRuins	废墟将在 {0} 天后清理完毕
DoomsdayFubenDetailTipsBuildLeftDay	将在 {0} 天后建造完成
DoomsdayFubenDetailBuildingEmptyTitle	建造
DoomsdayFubenDetailBuildingEmptyContent	选择建筑物，将区域修复为指定建筑。\n建筑建造完成后，可以解锁相应功能，或在每一天获取数量稳定的物资。
DoomsdayFubenDetailBuildingInhabitantCount	<color=#0c65aa><size=36>{0}</size></color>/{1}
DoomsdayFubenDetailBuildingInhabitantCountLack	<color=#FF0100><size=36>{0}</size></color>/{1}
DoomsdayFubenDetailConsumeDaily	x{0}/天
DoomsdayRemoveBuildingConfirmTitle	拆除建筑
DoomsdayRemoveBuildingConfirmContent	确定要拆除这个建筑吗？（将会返还建造这个建筑花费的全部材料）
DoomsdayBuildingBuildDay	工期：{0}天
DoomsdayBuildingCountLimit	可建造：{0}/{1}
DoomsdayBuildingSelectLackResource	建造建筑所需材料不足
DoomsdayAttributeUpWithDaily	{0}上升   <color=#1873be><size=34>+{1}</size></color>/天
DoomsdayAttributeDownWithDaily	{0}下降   <color=#b32121><size=34>{1}</size></color>/天
DoomsdayUnitDaily	/天
DoomsdayUnitPeople	/人
DoomsdayNumberPositiveGrowth	<color=#1873be>{0}</color>
DoomsdayNumberNegativeGrowth	<color=#b32121>{0}</color>
DoomsdayInhabitantAttrBad	{0}：{1}
DoomsdayAllotTips	人们的健康、饱腹程度每天都会下降；当分配了物资时，则可以恢复这些属性。
DoomsdayAllotTipsNotFinish	请完成今天的资源分配
DoomsdayMainTargetProgress	<color=#0F70BC><size=38>{0}</size></color>/{1}
DoomsdayReportResource	{0}{1}
DoomsdayReportDay	第{0}/{1}天
DoomsdayInhabitantName	拾荒者
DoomsdayMainEventNotFinish	今天还有重要事件未处理
DoomsdayWin	我们坚持了下来……
DoomsdayFail	我们失败了……
DoomsdayTeamName	探索队伍-{0}
DoomsdayTeamTipsCreate	消耗物资创建探索小队
DoomsdayTeamTips	返回营地以回收物资
DoomsdayTeamDesc	队伍携带
DoomsdayTeamDescCreate	消耗物资
DoomsdayTeamBtn	返回营地
DoomsdayTeamBtnCreate	确认组队
DoomsdayDetailTeamBtn	选择
DoomsdayDetailTeamBtnCreate	组建队伍
DoomsdayExploreLock	建造【前哨站】后开放
DoomsdayTeamBusy	队伍正在事件中，请先完成事件
DoomsdayTeamLock	建造更多【前哨站】以解锁队伍
DoomsdayTaskMain	关卡目标
DoomsdayTaskSub	支线目标
DoomsdayNotSelectTeam	尚未选择队伍，无法进行探索
DoomsdayTeamInEvent	队伍正在事件中，无法移动
DoomsdayGoExplore	前往探索
DoomsdayBackCamp	返回营地
DoomsdayEndCurStage	结束本关
DoomsdayEndToday	结束今天
DoomsdayStageHasEnd	旅程已经结束，无法进行操作
RewardSuccess	领取成功
TheatreUse	使用
TheatreNotSelectSkill	请选择任意流派主义技能
DoomsdayRequireNumberDown	<color=#E1504F>{0}</color><color=#0F70BC>/{1}</color>
DoomsdayRequireNumberUp	<color=#0F70BC>{0}/{1}</color>
DoomsdayBackConfirmTitle	退出关卡
DoomsdayBackConfirmContent	确定要退出当前关卡？\n关卡进度会在<color=#0F70BC>每一天</color>初始时保存，退出后可以从<color=#0F70BC>这一天</color>继续游戏。
DoomsdayFinishEndTitle	结束
DoomsdayLoseReasonDieOut	营地里的最后一个人也死去了
DoomsdayLoseReasonCrazy	所有人都失去了希望
DoomsdayLoseReasonTimeOut	主要目标未达成
DoomsdayMakeTeamSuc	探索队伍组建成功
DoomsdayExploreTarget	探索小队正在前往【{0}】
DoomsdayMakeTeamFailInhabitantLack	探索队伍组建人手不足
DoomsdayMakeTeamFailInhabitantEqual	不能将营地的所有人都编入队伍
DoomsdayMakeTeamFailRssLack	探索队伍组建物资不足
DoomsDayDaysOfPersistence	坚持天数：{0}天
DoomsDayReStartDoubleCheckTips	确定要<color=#FF0033>重新开始</color>这一关吗？\n将从本关的第一天开始游戏。
DoomsDayTodayWeatherTips	今日天气：{0}
DoomsdayBuildReachLimit	到达最大建筑数量
DoomsdayPlaceUnLockTips	发现了新地点：{0}
SameColorGameSkillEnergy	能量{0}
SameColorGameColorSelect	请选择想要变换的颜色球
SameColorGameAutoEnergy	从本回合开始，回合结束时充能{0}
SameColorGameEnergyPlus	增加{0}
SameColorGameEnergyMinus	减少{0}
SameColorGameEnergyMultiply	增加当前能量的{0}
SameColorGameEnergyDivide	减少当前能量的{0}
SameColorGameRankTitle	分数档位-{0}
SameColorGameEnergyCount	<color={0}><size=52>{1}</size> </color>/{2}
SameColorGameEnergyNotEnough	能量不足
SameColorGameCancelSkill	您已的技能已经使用过{0}次，还可以继续使用，确定要退出（进入冷却）吗？
SameColorGameRoleTip1	型号：<color=#3DAAFF><size=40>{0}</size></color>
SameColorGameRoleTip2	冷却：{0}
SameColorGameRoleTip3	耗能：{0}
SameColorGameEnergyDescText	终结能量存储上限为50
SameColorGameForbidSkillTips	当前关卡不可使用增加步数
SameColorGameWeakSwap	无法和敌人的召唤物交换
SameColorGameWeakRule	击中召唤物或在其相邻4格消除，即可造成伤害
SameColorGameWeakHp	HP：{0}
SameColorGameTaskProgress	挑战进度：{0}%
SCBossOpenTimeTips	{0}后开启
SCBossActivityTimeOut	活动已结束
SCBossMaxScoreText	最高纪录：{0}
SCRoleMainSkillNotChangeTips	固有技能不可切换
SCRoleSkillUploadSuccess	装备成功
SCRoleOverMaxSkillCountTips	已超过最大技能数量{0}
SCRoleTimeLockTips	{0}后开启
SCRankEmptyText	无
SCRankTotalName	总榜
SCRankScoreTips	<size=22><color=#000000FF>伤害分数 </color></size>{0}
SameColorGameShuffleBallHint	棋盘陷入死局，重新初始化棋盘。
SCStepText	剩余回合：{0}
SCDamageText	伤害分数：{0}
SCBuffRoundText	{0}
SCTipBossSkillDetailName	技能详情
SCTipBossSkillDetailDesc	技能描述
SCWinDamageText	伤害分数：<color=#E3432A><size=40>{0}</size></color>
SCWinComboText	最高Combo：<color=#E3432A><size=40>{0}</size></color>
SCActivityTimeText	剩余时间：{0}{1}
SameColorRoundTitle	行动回合
SameColorTimeTitle	行动时间
WeekActivityEndTime	{0}后结束
WeekActivityTime	{0}-{1}
PivotCombatRankScore	<size=22>积分</size>   {0}
PivotCombatRankTime	<size=22>通关时间</size>   {0}
PivotCombatAreaEnergy	区域供能  {0}/{1}
PivotCombatAreaEnergyNotEnough	存在供能为0的区域，中枢反应堆无法启用！
PivotCombatAreaEnergyNotActive	区域供能未激活
PivotCombatProgress	进度：{0}/{1}
PivotCombatLockTimeTxt	{0}后解锁
PivotCombatRoleLockTips	该成员在其他场景被锁定
PivotCombatTeamLockTips	队伍中有成员被锁定在其他关卡
PivotCombatSameRegion	已在当前区域
PivotCombatRetreatContent	撤离驻守人员后，当前关卡重置为初始状态，供能将会中断
PivotCombatRetreatTitle	撤退提示
PivotCombatNoSpecialSkillTitle	标记提示
PivotCombatNoSpecialSkillContent	检测到当前角色没有学习独域技能，是否前往学习？
PivotCombatTeamPrefabLockCharacter	当前上阵队伍中存在驻守在其他区域的角色，上阵后将被移除
PivotCombatTeamPrefabLockTeam	当前队伍已驻守在其他区域无法上阵
PivotCombatSelectDifficultTittle	难度选择
PivotCombatSelectDifficultTips	难度选择后本期活动不能更改
PivotCombatSelectDifficultNoEnhanceSkill	未检测到解锁了独域技能的独域机体，深度作战会异常困难，推荐选择常规作战
PivotCombatSelectDifficultNoAbilityLimit	独域机体战斗参数低于6000，深度作战会异常困难，推荐选择常规作战或提高独域机体战斗参数
TeamRobotTips	队伍中有成员可替换为高战力的试用角色
RobotParnerTips	无法编辑试玩角色
EnhanceSkillUnLockHint	改造需要
EnhanceSkillLevelUpHint	升级需要
HitMousePreStageNotClear	前置关卡未通关
HitMouseStageLockText	x{0}解锁
HitMouseCantFindItem	未能读取到活动道具Id
HitMouseItemNotEnough	解锁道具不足
HitMouseComboString	<size=50>{1}</size>
NewDrawNewHand	初见专属福利
NewDrawCalibration	校准系统生效中
SnowNextGrade	下一段位
SnowHighestGrade	最高段位
SnowGradeScore	{0}/<color=#4b4b64><size=32>{1}</size></color>
SnowGameIncrease	(+{0})
SnowGameGetReward	系统自动为指挥官领取每日任务奖励：
SnowGameFightDataItemName1	得分
SnowGameFightDataItemName2	击杀数量
SnowGameFightDataItemName3	奖杯
SpecialTrainSnowMatchTipTitle	提示
SpecialTrainSnowMatchTipContent	当前匹配队列人数过多，是否直接创建房间？
MultiplayerRoomOnlyHomeownerTip	仅房主可操作
RoomTeamPrefabNotSupport	当前玩法或队伍中有试玩角色，无法覆盖
RoomTeamPrefabSameTeam	当前队伍信息与预设队伍一致
RoomTeamPrefabRoleEmptyTips	请先设置该位置成员
PartnerTeamPrefabEquipTips	携带成功
PartnerTeamPrefabUnloadTips	卸下成功
PartnerTeamPrefabExchangeTips	更换成功
PartnerTeamPrefabSkillSaveTips	技能预设成功
PartnerTeamPrefabSkillNotSaveTips	【{0}】的预设技能未保存
PartnerTeamPrefabCoverTips	【覆盖】后将上阵队伍替换掉预设阵容
PartnerTeamPrefabChooseTips	预设【辅助机】已被携带或技能有变更，是否确认上阵？
PartnerTeamPrefabNotCharacter	未设置成员，不可设置辅助机
TheatreDecorationCanLvUpTips	<color=#6495ED>点亮叙事曲</color>可以将故事翻篇，<color=#6495ED>进入下一个阶段</color>\n继续挑战只会经历重复的故事，是否确定就此揭开帷幕？
CharacterEnhanceSkillLevel	{0}
EscapeNotClearLayerDesc	通关第{0}层才可挑战
EscapeActivityTime	剩  余  时  间 ：{0}  {1}
EscapeStageTitleTxt	<color=#{0}>{1}</color>
EscapeTacticsSkipTitle	提示
EscapeTacticsSkipContent	确定要跳过策略选择，进入下一节点？
InChallenge	挑战中
EscapeLayer	{0}层
EscapeChapterEnglishId	STAGE   {0}
ClearStage	已通关
EscapeWinSettleDesc	我们安全了！
EscapeWinSettleRewardTitle	通关奖励
EscapeSettleWinTitle	逃出生天
EscapeSettleLoseTitle	在劫难逃
EscapeSettleLoseDesc	终究无法逃脱帕米什的追捕
EscapeTimeCondition	{0}开放
ExcapeInChallenge	正在挑战{0}，结束战斗后再来吧
EscapeTimeNotReached	尚未到达开启时间
EscapeResetStageTipsTitle	重置本关
EscapeResetStageTipsDesc	进度将重置，逃亡时间恢复成挑战前的状态\n确认重置？
EscapeInChallengeMode	正在挑战{0}模式，无法切换
EscapeGiveUpTipsTitle	撤出战场
EscapeGiveUpTipsDesc	将终止此次挑战，当前挑战进度将直接清除，确认撤退？
EscapeEnterFight	进入战斗
EscapeSelectRole	选择成员
NewYearLuckTipTitle1	“紫气东来”奖券公示
NewYearLuckTipTitle2	“赤云撩天”奖券公示
NewYearLuckItemNotEnough	【岁首币】数目不足！
NewYearLuckDrawTime	已开奖
NewYearLuckExpire	错过时间，无法领取奖券
EscapeCount	{0}次
EscapeSettleWinGrade	(评级：{0})
EscapeNotChallenge	尚未通关
EscapeCurScore	当前积分：{0}
SpEnhanceSkillTab	独域
EnhanceSkillTab	跃升
EnhanceSkillLevelUpFinishHint	跃升技能升级成功
SpSkillLevelUpFinishHint	独域技能升级成功
TeamPrefabHasRobotTips	当前队伍存在试用机体，覆盖失败
EscapeCurLayerClear	该层已通关
EscapeCurLayerSelectTacticsNode	该层已选择策略节点
YuanXiaoRandomMapTip	选择随机地图后不可创建房间
YuanXiaoNextGrade	下一段位
YuanXiaoHighestGrade	最高段位
YuanXiaoGradeScore	{0}/{1}
YuanXiaoGetReward	系统自动为指挥官领取每日任务奖励：
SpecialTrainYuanXiaoMatchTipTitle	提示
SpecialTrainYuanXiaoMatchTipContent	当前匹配队列人数过多，是否直接创建房间？
UpLevelSuccess	升级成功
GoldenMinerItemAlreadyMax	插件已满
GoldenMinerStopTipsTitle	暂停
GoldenMinerQuickTipsTitle	提示
GoldenMinerQuickTipsDesc	当前准备退出本次喵星淘金挑战，是否确认退出？
GoldenMinerPlayCurScore	当前资源点数:{0}
GoldenMinerPlayCurScoreRichTxt	当前资源点数:<color=#{0}>{1}</color>
GoldenMinerPlayTargetScore	目标点数:{0}
GoldenMinerCurStage	第{0}关
GoldenMinerSellSuccess	出售成功
GoldenMinerUseItemCd	冷却中
GoldenMinerReqportScore	{0}/{1}<color=#34AFF8><size=28>(+{2})</size></color>
GoldenMinerReqportObjScore	{0}<color=#34AFF8><size=32>(+{1})</size></color>
GoldenMinerReqportTotalScore	<color=#34AFF8><size=32>(+{0})</size></color>
GoldenMinerReqportRadarScore	掘金者<color=#34AFF8><size=32>(+{0})</size></color>
GoldenMinerKeepBattleTipsDesc	系统检测到最近游玩中的未结算挑战，已为指挥官保存至最近节点，可以继续挑战
GoldenMinerShopTextLv	Lv.{0}    Lv.{1}
GoldenMinerAlreadyMaxLv	已满级
GoldenMinerShopTargetScore	下一关目标点数:{0}
GoldenMinerRankTop	TOP100
GoldenMinerCantChangeRole	淘金还未结束，不能更换矿工
GoldenMinerGiveUpGameTitle	放弃淘金
GoldenMinerGiveUpGameContent	真的要放弃本次淘金？确认放弃将立刻结算本次淘金。
GoldenMinerSellItemTitle	出售道具
GoldenMinerSellItemContent	即将以{0}资源点数出售{1}
GoldenMinerBuyHookTitle	购买提醒
GoldenMinerBuyHookContent	即将花费{0}点数购买{1}！\n确认购买？
GoldenMinerExitBtnName	直接退出
GoldenMinerSaveBtnName	保存进度
GoldenMinerSkipStageTitle	离开本关
GoldenMinerSkipStageContent	当前点数尚不满足过关需求，是否确认离开本关？
GoldenMinerHookReplaceSuccess	钩爪替换成功！
GoldenMinerAlreadyEquipTip	该插件已装备！
