Id	Cvs	CvContent
100008357	[100008357, 200008357, 300008357, 400008357]	['——诸位，请让我们一同举杯，向教子、新娘阁下矢志不渝的爱恋献上祝福！', '——诸位，请让我们一同举杯，向教子、新娘阁下矢志不渝的爱恋献上祝福！', '——诸位，请让我们一同举杯，向教子、新娘阁下矢志不渝的爱恋献上祝福！', '——诸位，请让我们一同举杯，向教子、新娘阁下矢志不渝的爱恋献上祝福！']
100008358	[100008358, 200008358, 300008358, 400008358]	['——！', '——！', '——！', '——！']
100008359	[100008359, 200008359, 300008359, 400008359]	['……值此佳日，作为卡塔尼亚十三家族的铎母、萨伏伊家族的首领，我还有另外一件喜事想要告知诸位！', '……值此佳日，作为卡塔尼亚十三家族的铎母、萨伏伊家族的首领，我还有另外一件喜事想要告知诸位！', '……值此佳日，作为卡塔尼亚十三家族的铎母、萨伏伊家族的首领，我还有另外一件喜事想要告知诸位！', '……值此佳日，作为卡塔尼亚十三家族的铎母、萨伏伊家族的首领，我还有另外一件喜事想要告知诸位！']
100008360	[100008360, 200008360, 300008360, 400008360]	['在无数能人志士的共同努力下，空中花园已经批准了“卡塔尼亚自治委员会”的议案。', '在无数能人志士的共同努力下，空中花园已经批准了“卡塔尼亚自治委员会”的议案。', '在无数能人志士的共同努力下，空中花园已经批准了“卡塔尼亚自治委员会”的议案。', '在无数能人志士的共同努力下，空中花园已经批准了“卡塔尼亚自治委员会”的议案。']
100008361	[100008361, 200008361, 300008361, 400008361]	['这意味着，我等数十年来的苦心经营，已经得到了联合政府的背书。', '这意味着，我等数十年来的苦心经营，已经得到了联合政府的背书。', '这意味着，我等数十年来的苦心经营，已经得到了联合政府的背书。', '这意味着，我等数十年来的苦心经营，已经得到了联合政府的背书。']
100008362	[100008362, 200008362, 300008362, 400008362]	['十三家族将逐渐过渡为卡塔尼亚的行政机关，管理本地赋税、接受财政补贴——我们再也不必依靠地下产业维持生计。', '十三家族将逐渐过渡为卡塔尼亚的行政机关，管理本地赋税、接受财政补贴——我们再也不必依靠地下产业维持生计。', '十三家族将逐渐过渡为卡塔尼亚的行政机关，管理本地赋税、接受财政补贴——我们再也不必依靠地下产业维持生计。', '十三家族将逐渐过渡为卡塔尼亚的行政机关，管理本地赋税、接受财政补贴——我们再也不必依靠地下产业维持生计。']
100008363	[100008363, 200008363, 300008363, 400008363]	['从今往后，卡塔尼亚不再有家族，只有代表着人民权益的自治委员会。', '从今往后，卡塔尼亚不再有家族，只有代表着人民权益的自治委员会。', '从今往后，卡塔尼亚不再有家族，只有代表着人民权益的自治委员会。', '从今往后，卡塔尼亚不再有家族，只有代表着人民权益的自治委员会。']
100008364	[100008364, 200008364, 300008364, 400008364]	['……', '……', '……', '……']
100008365	[100008365, 200008365, 300008365, 400008365]	['家父与在座的各位一起，从一笔小生意开始，历经一整代人的努力，才打拼出了如今的十三家族——我知道，想放下这些荣耀并不简单。', '家父与在座的各位一起，从一笔小生意开始，历经一整代人的努力，才打拼出了如今的十三家族——我知道，想放下这些荣耀并不简单。', '家父与在座的各位一起，从一笔小生意开始，历经一整代人的努力，才打拼出了如今的十三家族——我知道，想放下这些荣耀并不简单。', '家父与在座的各位一起，从一笔小生意开始，历经一整代人的努力，才打拼出了如今的十三家族——我知道，想放下这些荣耀并不简单。']
100008366	[100008366, 200008366, 300008366, 400008366]	['在座的诸位首领，这些天，你们想必都收到了我寄出的巨额支票，面值是依据你们对联合实业的投资总额决定的。', '在座的诸位首领，这些天，你们想必都收到了我寄出的巨额支票，面值是依据你们对联合实业的投资总额决定的。', '在座的诸位首领，这些天，你们想必都收到了我寄出的巨额支票，面值是依据你们对联合实业的投资总额决定的。', '在座的诸位首领，这些天，你们想必都收到了我寄出的巨额支票，面值是依据你们对联合实业的投资总额决定的。']
100008367	[100008367, 200008367, 300008367, 400008367]	['即使是最廉价的，也足够负担得起一个家族三年的正常运转——而这些，仅仅是空中花园的买家们预付的定金。', '即使是最廉价的，也足够负担得起一个家族三年的正常运转——而这些，仅仅是空中花园的买家们预付的定金。', '即使是最廉价的，也足够负担得起一个家族三年的正常运转——而这些，仅仅是空中花园的买家们预付的定金。', '即使是最廉价的，也足够负担得起一个家族三年的正常运转——而这些，仅仅是空中花园的买家们预付的定金。']
100008368	[100008368, 200008368, 300008368, 400008368]	['我保证，最终的尾款不仅足够补偿家族这些年来的投资，还能让你们每个人的余生都可以享尽荣华富贵。', '我保证，最终的尾款不仅足够补偿家族这些年来的投资，还能让你们每个人的余生都可以享尽荣华富贵。', '我保证，最终的尾款不仅足够补偿家族这些年来的投资，还能让你们每个人的余生都可以享尽荣华富贵。', '我保证，最终的尾款不仅足够补偿家族这些年来的投资，还能让你们每个人的余生都可以享尽荣华富贵。']
100008369	[100008369, 200008369, 300008369, 400008369]	['不必多说了，铎母阁下。', '不必多说了，铎母阁下。', '不必多说了，铎母阁下。', '不必多说了，铎母阁下。']
100008370	[100008370, 200008370, 300008370, 400008370]	['您在这么短的时间内找到买家，成功出售了十三家族的联合实业，让我们每个人都成为了富翁。', '您在这么短的时间内找到买家，成功出售了十三家族的联合实业，让我们每个人都成为了富翁。', '您在这么短的时间内找到买家，成功出售了十三家族的联合实业，让我们每个人都成为了富翁。', '您在这么短的时间内找到买家，成功出售了十三家族的联合实业，让我们每个人都成为了富翁。']
100008371	[100008371, 200008371, 300008371, 400008371]	['奥马尔家向来只看重生意，谁能带着我们赚钱，谁就能赢得我们的爱戴与尊重，不论是在十三家族，还是在自治委员会。', '奥马尔家向来只看重生意，谁能带着我们赚钱，谁就能赢得我们的爱戴与尊重，不论是在十三家族，还是在自治委员会。', '奥马尔家向来只看重生意，谁能带着我们赚钱，谁就能赢得我们的爱戴与尊重，不论是在十三家族，还是在自治委员会。', '奥马尔家向来只看重生意，谁能带着我们赚钱，谁就能赢得我们的爱戴与尊重，不论是在十三家族，还是在自治委员会。']
100008372	[100008372, 200008372, 300008372, 400008372]	['感谢您的支持，奥马尔阁下。', '感谢您的支持，奥马尔阁下。', '感谢您的支持，奥马尔阁下。', '感谢您的支持，奥马尔阁下。']
100008373	[100008373, 200008373, 300008373, 400008373]	['等铎母阁下登上了新的舞台，应该不会把我们这帮幕后的老东西一脚踢开吧？', '等铎母阁下登上了新的舞台，应该不会把我们这帮幕后的老东西一脚踢开吧？', '等铎母阁下登上了新的舞台，应该不会把我们这帮幕后的老东西一脚踢开吧？', '等铎母阁下登上了新的舞台，应该不会把我们这帮幕后的老东西一脚踢开吧？']
100008374	[100008374, 200008374, 300008374, 400008374]	['……院长阁下？', '……院长阁下？', '……院长阁下？', '……院长阁下？']
100008375	[100008375, 200008375, 300008375, 400008375]	['贺拉斯阁下，新的剧目不再有台前幕后之分，我会与卡塔尼亚的人民一同入镜。', '贺拉斯阁下，新的剧目不再有台前幕后之分，我会与卡塔尼亚的人民一同入镜。', '贺拉斯阁下，新的剧目不再有台前幕后之分，我会与卡塔尼亚的人民一同入镜。', '贺拉斯阁下，新的剧目不再有台前幕后之分，我会与卡塔尼亚的人民一同入镜。']
100008376	[100008376, 200008376, 300008376, 400008376]	['嚯嚯嚯，那老夫永远支持阁下的决定。', '嚯嚯嚯，那老夫永远支持阁下的决定。', '嚯嚯嚯，那老夫永远支持阁下的决定。', '嚯嚯嚯，那老夫永远支持阁下的决定。']
100008377	[100008377, 200008377, 300008377, 400008377]	['维斯孔蒂家族也支持您！', '维斯孔蒂家族也支持您！', '维斯孔蒂家族也支持您！', '维斯孔蒂家族也支持您！']
100008378	[100008378, 200008378, 300008378, 400008378]	['万岁，铎母阁下！', '万岁，铎母阁下！', '万岁，铎母阁下！', '万岁，铎母阁下！']
100008379	[100008379, 200008379, 300008379, 400008379]	['罗、罗素家也……', '罗、罗素家也……', '罗、罗素家也……', '罗、罗素家也……']
100008380	[100008380, 200008380, 300008380, 400008380]	['——慢着！', '——慢着！', '——慢着！', '——慢着！']
100008381	[100008381, 200008381, 300008381, 400008381]	['雷穆斯先生，我在和十三家族的首领们讨论生意，这里应该还轮不到你来插话。', '雷穆斯先生，我在和十三家族的首领们讨论生意，这里应该还轮不到你来插话。', '雷穆斯先生，我在和十三家族的首领们讨论生意，这里应该还轮不到你来插话。', '雷穆斯先生，我在和十三家族的首领们讨论生意，这里应该还轮不到你来插话。']
100008382	[100008382, 200008382, 300008382, 400008382]	['几十年来，罗素家殚精竭虑、蹈汤赴火，一切都是为了十三家族和卡塔尼亚人的利益。', '几十年来，罗素家殚精竭虑、蹈汤赴火，一切都是为了十三家族和卡塔尼亚人的利益。', '几十年来，罗素家殚精竭虑、蹈汤赴火，一切都是为了十三家族和卡塔尼亚人的利益。', '几十年来，罗素家殚精竭虑、蹈汤赴火，一切都是为了十三家族和卡塔尼亚人的利益。']
100008383	[100008383, 200008383, 300008383, 400008383]	['我的母亲和叔叔都死在了对抗病毒的战火中，直到今天，我的肩膀里还留着一颗蒂华纳帮的子弹！', '我的母亲和叔叔都死在了对抗病毒的战火中，直到今天，我的肩膀里还留着一颗蒂华纳帮的子弹！', '我的母亲和叔叔都死在了对抗病毒的战火中，直到今天，我的肩膀里还留着一颗蒂华纳帮的子弹！', '我的母亲和叔叔都死在了对抗病毒的战火中，直到今天，我的肩膀里还留着一颗蒂华纳帮的子弹！']
100008384	[100008384, 200008384, 300008384, 400008384]	['卡塔尼亚人靠着自己闯出了今天的成绩，现在，你却告诉我们，你想让空中花园的阔少爷们，跟我们平分这片土地？', '卡塔尼亚人靠着自己闯出了今天的成绩，现在，你却告诉我们，你想让空中花园的阔少爷们，跟我们平分这片土地？', '卡塔尼亚人靠着自己闯出了今天的成绩，现在，你却告诉我们，你想让空中花园的阔少爷们，跟我们平分这片土地？', '卡塔尼亚人靠着自己闯出了今天的成绩，现在，你却告诉我们，你想让空中花园的阔少爷们，跟我们平分这片土地？']
100008385	[100008385, 200008385, 300008385, 400008385]	['如果铎父在世，他怎么可能会有这种疯狂想法？！', '如果铎父在世，他怎么可能会有这种疯狂想法？！', '如果铎父在世，他怎么可能会有这种疯狂想法？！', '如果铎父在世，他怎么可能会有这种疯狂想法？！']
100008386	[100008386, 200008386, 300008386, 400008386]	['旧世界行将就木，再度崛起的联合政府不会允许十三家族继续存在。', '旧世界行将就木，再度崛起的联合政府不会允许十三家族继续存在。', '旧世界行将就木，再度崛起的联合政府不会允许十三家族继续存在。', '旧世界行将就木，再度崛起的联合政府不会允许十三家族继续存在。']
