Id	Cvs	CvContent
100009013	[100009013, 200009013, 300009013, 400009013]	['Eerie laughter, feel free to improvise', 'Eerie laughter, feel free to improvise', 'Eerie laughter, feel free to improvise', 'Eerie laughter, feel free to improvise']
100009014	[100009014, 200009014, 300009014, 400009014]	['Hahaha, time for a catching game!', 'Hahaha, time for a catching game!', 'Hahaha, time for a catching game!', 'Hahaha, time for a catching game!']
100009015	[100009015, 200009015, 300009015, 400009015]	['Ta-da—', 'Ta-da—', 'Ta-da—', 'Ta-da—']
100009016	[100009016, 200009016, 300009016, 400009016]	"[""You're not going to hit me."", ""You're not going to hit me."", ""You're not going to hit me."", ""You're not going to hit me.""]"
100009017	[100009017, 200009017, 300009017, 400009017]	['Wheee!', 'Wheee!', 'Wheee!', 'Wheee!']
100009018	[100009018, 200009018, 300009018, 400009018]	['Ouch!', 'Ouch!', 'Ouch!', 'Ouch!']
100009019	[100009019, 200009019, 300009019, 400009019]	['It hurts. It hurts so much... I want you to feel this pain too!', 'It hurts. It hurts so much... I want you to feel this pain too!', 'It hurts. It hurts so much... I want you to feel this pain too!', 'It hurts. It hurts so much... I want you to feel this pain too!']
100009020	[100009020, 200009020, 300009020, 400009020]	"[""It's for you... Surprise!"", ""It's for you... Surprise!"", ""It's for you... Surprise!"", ""It's for you... Surprise!""]"
100009021	[100009021, 200009021, 300009021, 400009021]	['Ahhhhhh! (Roars)', 'Ahhhhhh! (Roars)', 'Ahhhhhh! (Roars)', 'Ahhhhhh! (Roars)']
100009022	[100009022, 200009022, 300009022, 400009022]	['I lost...', 'I lost...', 'I lost...', 'I lost...']
100009023	[100009023, 200009023, 300009023, 400009023]	['Stay there!', 'Stay there!', 'Stay there!', 'Stay there!']
100009024	[100009024, 200009024, 300009024, 400009024]	['Hmph.', 'Hmph.', 'Hmph.', 'Hmph.']
100009025	[100009025, 200009025, 300009025, 400009025]	['Hmph.', 'Hmph.', 'Hmph.', 'Hmph.']
100009026	[100009026, 200009026, 300009026, 400009026]	['Hmph.', 'Hmph.', 'Hmph.', 'Hmph.']
100009027	[100009027, 200009027, 300009027, 400009027]	['Ah!!', 'Ah!!', 'Ah!!', 'Ah!!']
100009028	[100009028, 200009028, 300009028, 400009028]	['Ah!!', 'Ah!!', 'Ah!!', 'Ah!!']
100009029	[100009029, 200009029, 300009029, 400009029]	['Ah!!', 'Ah!!', 'Ah!!', 'Ah!!']
100009030	[100009030, 200009030, 300009030, 400009030]	['Dammit, the geezer has lost it! I have to override the access for more power. Chosen One, lend me a hand!', 'Dammit, the geezer has lost it! I have to override the access for more power. Chosen One, lend me a hand!', 'Dammit, the geezer has lost it! I have to override the access for more power. Chosen One, lend me a hand!', 'Dammit, the geezer has lost it! I have to override the access for more power. Chosen One, lend me a hand!']
100009031	[100009031, 200009031, 300009031, 400009031]	['Now!', 'Now!', 'Now!', 'Now!']
100009032	[100009032, 200009032, 300009032, 400009032]	['Okay, the Matrix has completed the calculation—', 'Okay, the Matrix has completed the calculation—', 'Okay, the Matrix has completed the calculation—', 'Okay, the Matrix has completed the calculation—']
100009033	[100009033, 200009033, 300009033, 400009033]	['Too slow!', 'Too slow!', 'Too slow!', 'Too slow!']
100009034	[100009034, 200009034, 300009034, 400009034]	['Oh, feeling antsy, huh?', 'Oh, feeling antsy, huh?', 'Oh, feeling antsy, huh?', 'Oh, feeling antsy, huh?']
100009035	[100009035, 200009035, 300009035, 400009035]	['What are you staring at?', 'What are you staring at?', 'What are you staring at?', 'What are you staring at?']
100009036	[100009036, 200009036, 300009036, 400009036]	['Shut up. No one here is interested in your performance!', 'Shut up. No one here is interested in your performance!', 'Shut up. No one here is interested in your performance!', 'Shut up. No one here is interested in your performance!']
100009037	[100009037, 200009037, 300009037, 400009037]	['My turn!', 'My turn!', 'My turn!', 'My turn!']
100009038	[100009038, 200009038, 300009038, 400009038]	"[""It's time to bring the curtains down on this boring play!"", ""It's time to bring the curtains down on this boring play!"", ""It's time to bring the curtains down on this boring play!"", ""It's time to bring the curtains down on this boring play!""]"
100009039	[100009039, 200009039, 300009039, 400009039]	"[""Aren't we supposed to escort you somewhere to teach?"", ""Aren't we supposed to escort you somewhere to teach?"", ""Aren't we supposed to escort you somewhere to teach?"", ""Aren't we supposed to escort you somewhere to teach?""]"
100009040	[100009040, 200009040, 300009040, 400009040]	['Yeah, but somehow we became the ones getting escorted...', 'Yeah, but somehow we became the ones getting escorted...', 'Yeah, but somehow we became the ones getting escorted...', 'Yeah, but somehow we became the ones getting escorted...']
100009041	[100009041, 200009041, 300009041, 400009041]	['Huh? I thought the company sent you?', 'Huh? I thought the company sent you?', 'Huh? I thought the company sent you?', 'Huh? I thought the company sent you?']
100009042	[100009042, 200009042, 300009042, 400009042]	"[""You idiot. The teacher's asking for your take on Leibowitz."", ""You idiot. The teacher's asking for your take on Leibowitz."", ""You idiot. The teacher's asking for your take on Leibowitz."", ""You idiot. The teacher's asking for your take on Leibowitz.""]"
100009043	[100009043, 200009043, 300009043, 400009043]	"[""Oh... That's what you meant! Well, you know, we're just some hired guns. Nothing official."", ""Oh... That's what you meant! Well, you know, we're just some hired guns. Nothing official."", ""Oh... That's what you meant! Well, you know, we're just some hired guns. Nothing official."", ""Oh... That's what you meant! Well, you know, we're just some hired guns. Nothing official.""]"
100009044	[100009044, 200009044, 300009044, 400009044]	"[""We've been hired to escort those sent by the company... you know, people like you..."", ""We've been hired to escort those sent by the company... you know, people like you..."", ""We've been hired to escort those sent by the company... you know, people like you..."", ""We've been hired to escort those sent by the company... you know, people like you...""]"
100009045	[100009045, 200009045, 300009045, 400009045]	['Are you going to give a big speech? Just say something nice about the company...', 'Are you going to give a big speech? Just say something nice about the company...', 'Are you going to give a big speech? Just say something nice about the company...', 'Are you going to give a big speech? Just say something nice about the company...']
100009046	[100009046, 200009046, 300009046, 400009046]	['So many barricades... How long has this place been deserted?', 'So many barricades... How long has this place been deserted?', 'So many barricades... How long has this place been deserted?', 'So many barricades... How long has this place been deserted?']
