Id	Name	Description	WorldDesc	BigIcon	Icon	ItemType	Quality	Priority	MaxCount	GridCount	TimelinessType	StartTime	Duration	RecycleRewardId	RecycleByMail	SellForId	SellForCount	RecType	RecTime	RecCount	SuitId	FastTrading	SkipIdParams	SubTypeParams
10053	意识强化素材	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	262148	2	1	999	999						1	10							
10054	意识强化素材	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	262148	3	1	999	999						1	10							
10055	意识强化素材	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	262148	4	1	999	999						1	10							
10056	意识强化素材	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	262148	5	1	999	999						1	10							
10057	边境突破证书	尼夫海姆实验室所给予的精英指挥官认证，重复获可提升品质和评分。	精英指挥官无一例外都具备面对未知的战况，调度一切可利用的队员和资源完成“虚像地平线”作战任务的能力，品质和评分就是区分指挥官实力的证明。航线联合相信他们将会踏破闭塞的极地边境，成为足以颠覆全世界的军事力量。	Assets/Product/Texture/Image/UiCollection/Iconcollection019.png	Assets/Product/Texture/Image/UiCollection/Iconcollection019.png	262148	5	1	999	999						1	10							
10058	算力单元	格式塔的算力分量单元，重复获得可提升品质和评分。	格式塔的算力分量单元，但即使只是算力的单元，仍然有着超乎想象的效能，随着格式塔逐渐修复，能够授权给小队使用的单元等级也会逐渐提高。	Assets/Product/Texture/Image/UiCollection/Iconcollection036.png	Assets/Product/Texture/Image/UiCollection/Iconcollection036.png	262148	5	1	999	999						1	10							
10059	虚妄讬言证书	此证书只允许颁发给授权浏览“虚妄讬言”的精英指挥官，重复获得可提升品质和评分。	此证书只允许颁发给授权浏览“虚妄讬言”的精英指挥官。记录着指挥官于“基伽勒档案”中查阅到的“虚妄讬言”相关数据。	Assets/Product/Texture/Image/UiCollection/Iconcollection019.png	Assets/Product/Texture/Image/UiCollection/Iconcollection019.png	262148	5	1	999	999						1	10							
10060	荣誉纪念章	空中花园颁发给在这一年中辛勤作战的指挥官们的纪念章。	数据化的面板中记录着指挥官的种种光辉事迹，面板外围的镶边彰显着勋章的贵重。	Assets/Product/Texture/Image/UiCollection/Iconcollection033.png	Assets/Product/Texture/Image/UiCollection/Iconcollection033.png	262148	5	1	999	999						1	10							
10061	异壤培蓄证书	此证书只允许颁发给授权浏览“异壤培蓄”的精英指挥官，重复获得可提升品质和评分。	此证书只允许颁发给授权浏览“异壤培蓄”的精英指挥官。记录着指挥官于“基伽勒档案”中查阅到的“异壤培蓄”相关数据。	Assets/Product/Texture/Image/UiCollection/Iconcollection057.png	Assets/Product/Texture/Image/UiCollection/Iconcollection057.png	262148	5	1	999	999						1	10							
10062	纪念相册	——与大家难忘的记忆装点成册，希望这些回忆能够填满今后的每一天。		Assets/Product/Texture/Image/UiCollection/Iconcollection065.png	Assets/Product/Texture/Image/UiCollection/Iconcollection065.png	262148	5	1	999	999						1	10							
10063	生日蛋糕	由大家一起制作的生日蛋糕，寄托了能与指挥官相遇的感谢及祝福。		Assets/Product/Texture/Image/UiCollection/Iconcollection105.png	Assets/Product/Texture/Image/UiCollection/Iconcollection105.png	262148	5	1	999	999						1	10							
10064	生日花束	赛利卡寄来的礼物。	由每个人挑选一朵鲜花，一起制作而成的生日花束。每朵花里面都寄托了他们对指挥官独一无二的谢意和回忆。	Assets/Product/Texture/Image/UiCollection/Iconcollection148.png	Assets/Product/Texture/Image/UiCollection/Iconcollection148.png	262148	5	1	999	999						1	10							
10065	生日贺卡	赛利卡寄来的礼物。	由大家共同制作而成的生日贺卡，所有的心愿与美好寄托其中，融合汇聚成共同的祝福，指挥官，生日快乐！	Assets/Product/Texture/Image/UiCollection/Iconcollection185.png	Assets/Product/Texture/Image/UiCollection/Iconcollection185.png	262148	5	1	999	999						1	10							
10066	生日盲盒	赛利卡寄来的礼物。	大家一同准备的惊喜，满盒凝聚于时光中的珍贵情谊，每一份都因你而起，也为你而来。	Assets/Product/Texture/Image/UiCollection/Iconcollection223.png	Assets/Product/Texture/Image/UiCollection/Iconcollection223.png	262148	5	1	999	999						1	10							
11001	咖啡厅家具	咖啡厅风格的家具。		Assets/Product/Texture/Image/IconTools/IconDormCoffeecounter001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCoffeecounter001Sp.png	262148	4	1	999	999						1	10							
11002	和风家具	和风风格的家具。		Assets/Product/Texture/Image/IconTools/IconDormCherryfurnace001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCherryfurnace001Sp.png	262148	4	1	999	999						1	10							
11003	赛博家具	赛博风格的家具。		Assets/Product/Texture/Image/IconTools/IconDormPunkmachines001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPunkmachines001Sp.png	262148	4	1	999	999						1	10							
11004	咖啡厅图纸	咖啡厅风格的图纸。		Assets/Product/Texture/Image/IconTools/IconBlueCoffeecounter001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueCoffeecounter001Sp.png	262148	4	1	999	999						1	10							
11005	和风图纸	和风风格的图纸。		Assets/Product/Texture/Image/IconTools/IconBlueCherryscreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueCherryscreen001Sp.png	262148	4	1	999	999						1	10							
11006	赛博图纸	赛博风格的图纸。		Assets/Product/Texture/Image/IconTools/IconBluePunklocker001.png	Assets/Product/Texture/Image/IconToolsSp/IconBluePunklocker001Sp.png	262148	4	1	999	999						1	10							
30011	经验仓·小	可用来提升成员等级的道具，内含少量经验。	科学理事会将构造体的战斗数据转化成成熟的作战经验保存下来，用来供其他成员进行学习。	Assets/Product/Texture/Image/IconTools/ItExpI010010.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010010Sp.png	2052	2	86802	9999	999						1	10							[3, 100, 10000]
30012	经验仓·中	可用来提升成员等级的道具，内含一定经验。	科学理事会将构造体的战斗数据转化成成熟的作战经验保存下来，用来供其他成员进行学习。	Assets/Product/Texture/Image/IconTools/ItExpI010020.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010020Sp.png	2052	3	86803	9999	999						1	20						[10013]	[3, 1000, 10000]
30013	经验仓·大	可用来提升成员等级的道具，内含大量经验。	科学理事会将构造体的战斗数据转化成成熟的作战经验保存下来，用来供其他成员进行学习。	Assets/Product/Texture/Image/IconTools/ItExpI010030.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	2052	4	86804	9999	999						1	40						[10013, 4104]	[3, 3000, 10000]
30014	经验仓·特大	可用来提升成员等级的道具，内含特大量经验。	科学理事会将构造体的战斗数据转化成成熟的作战经验保存下来，用来供其他成员进行学习。	Assets/Product/Texture/Image/IconTools/ItExpI010031.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010031Sp.png	2052	4	86804	9999	999						1	100							[3, 20000, 10000]
30111	支援经验集成·小	供支援单位更新数据的学习资料，能够提升支援单位的等级。	成熟的作战经验需要构造体与人类慢慢掌握，但支援单位只需载入数据——这种天真的想法只持续到第一批支援单位投入战场时。	Assets/Product/Texture/Image/IconTools/ItPetExp002.png	Assets/Product/Texture/Image/IconToolsSp/ItPetExp002Sp.png	33554436	3	86802	9999	999						1	10						[4100]	[100, 1000]
30112	伙伴经验仓（废弃）	伙伴经验道具测试	伙伴经验道具测试	Assets/Product/Texture/Image/IconTools/ItExpI010020.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010020Sp.png	33554436	3	86803	9999	999						1	30							[300, 3000]
30113	支援经验集成·大	供支援单位更新数据的学习资料，能够大幅提升支援单位的等级。	加载了大量构造体与支援单位作战经验的数据集成，能让支援单位快速学习如何适应战场，辅助战斗。	Assets/Product/Texture/Image/IconTools/ItPetExp001.png	Assets/Product/Texture/Image/IconToolsSp/ItPetExp001Sp.png	33554436	4	86804	9999	999						1	50						[4100, 4104]	[500, 5000]
30114	伙伴经验仓（废弃）	伙伴经验道具测试	伙伴经验道具测试	Assets/Product/Texture/Image/IconTools/ItExpI010031.png	Assets/Product/Texture/Image/IconToolsSp/ItExpI010031Sp.png	33554436	4	86804	9999	999						1	250							[2500, 25000]
31101	武器强化素材Ⅰ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	1	86802	999999	999														[1, 20, 200]
31102	武器强化素材Ⅱ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	2	86802	999999	999														[1, 50, 500]
31103	武器强化素材Ⅲ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	3	86803	999999	999														[1, 100, 1000]
31104	武器强化素材Ⅳ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	4	86804	999999	999													[4104, 90005]	[1, 300, 3000]
31105	武器强化素材Ⅴ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	5	86805	999999	999														[1, 500, 5000]
31106	武器强化素材Ⅵ	提升武器的强化套组，根据高熵合金含量的高低能给武器带来不同提升。	含有高熵合金的棍装武器，常用来补强其他武器。	Assets/Product/Texture/Image/IconTools/E1GouliangMd010011.png	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	4100	6	86806	999999	999														[1, 700, 7000]
31200	碎片算力	通过回收意识获得。可以作为材料强化意识	回收冗余的意识分端数据之后，能够有效整理出大量碎片算力，可用于提升其他意识。	Assets/Product/Texture/Image/IconTools/ItEquipExp001.png	Assets/Product/Texture/Image/IconToolsSp/ItEquipExp001Sp.png	4100	3	86801	99999999	99999														[2, 10, 100]
31201	意识强化素材Ⅰ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	1	86802	999999	999														[2, 20, 200]
31202	意识强化素材Ⅱ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	2	86802	999999	999														[2, 50, 500]
31203	意识强化素材Ⅲ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	3	86803	999999	999														[2, 100, 1000]
31204	意识强化素材Ⅳ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	4	86804	999999	999													[4104, 90004]	[2, 300, 3000]
31205	意识强化素材Ⅴ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	5	86805	999999	999														[2, 500, 5000]
31206	意识强化素材Ⅵ	提升意识芯片的强化套组，根据容量大小能给意识带来不同的提升。	科学理事会将意识芯片补强的数据保存下来，用来提升其他意识芯片的强度。	Assets/Product/Texture/Image/IconTools/EGouliangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	4100	6	86806	999999	999														[2, 700, 7000]
32000	跃升晶元	可以用于兑换泛用机体的跃升晶片	跃升晶片的基础元件。	Assets/Product/Texture/Image/IconTools/ItCharEX1.png	Assets/Product/Texture/Image/IconToolsSp/ItCharEX1Sp.png	65540	4	86901	999999	999999													[10038, 10039]	
32001	辉光基元	在泛用机体的机能跃升中作为材料使用	存储着额外战斗数据的元件，能够提高机体跃升的最终效果。	Assets/Product/Texture/Image/IconTools/ItCharEx2.png	Assets/Product/Texture/Image/IconToolsSp/ItCharEx2Sp.png	4	4	86901	999999	999999													[4104]	
