Id	Key	Text
20164023	GuildWarMonsterIsDead	节点或伏兵已被击破，无法进行挑战
20164024	GuildWarCannotSweepBeforeFight	战斗之后才能扫荡
20164025	GuildWarCurNodeError	当前节点错误
20164026	GuildWarCannotMoveToNextNodeError	前置节点或近卫点未被击破，无法前往此节点
20164027	GuildWarCurNodeIdxError	当前位置错误
20164028	GuildWarFightCacheNotExist	战斗缓存不存在
20164029	GuildWarCannotKickMember	众志行征活动期间，无法踢出指挥局成员
20164030	GuildWarRobotIdError	众志行征机器人ID错误
20164031	GuildWarAssistCharacterExist	支援角色已经存在
20164032	GuildWarNoAssistCharacter	没有支援角色
20164033	GuildWarAssistCharacterPlayerIdError	支援角色玩家ID错误
20164034	GuildWarAssistCharacterIdError	支援角色ID错误
20164035	GuildWarNoTeamError	没有队伍数据
20164036	GuildWarAssistCharacterOften	支援角色刷新太频繁，请稍后再试
20164037	GuildWarAssistCharacterCountError	支援角色数量错误
20164038	GuildWarSameCharacterError	使用重复角色
20164039	GuildWarAssistCharacterCd	该支援角色处于冷却中
20164040	GuildWarIsActiveMember	成员曾参与本轮作战，休战期才可以移除该成员
20164041	GuildWarBossChildNodeIsMerge	子节点已被击破，请重新挑战
20164042	GuildWarBossNodeIsNotMerge	20164042BOSS节点还没合体
20164043	GuildWarHideNodeLinkNodeIsNotDead	20164043连接节点还没死亡
20164044	GuildWarHideNodeTeamNotExist	20164044没有队伍信息
20164045	GuildWarCurHideNodeTeamNotExist	20164045该队伍信息不存在
20164046	GuildWarHideNodePointNotHigher	20164046分数没有比之前大
20164047	GuildWarHideNodeCannotConfirm	20164047隐藏节点不能确认分数
20164048	GuildWarHideNodeCannotUseRobot	20164048隐藏节点不能使用机器人
20164049	GuildWarHideNodeTeamCharacterIdSame	20164049隐藏节点队伍角色重复
20164050	GuildWarSameCharacterInTeam	20164050队伍不能有相同角色
20164051	GuildWarCurRoundNoHideArea	20164051当前轮次没有隐藏节点
20164052	GuildWarHideNodeRoundIdError	20164052隐藏节点轮次不相等
20164053	GuildWarHideTeamIsLock	20164053存在已锁定的队伍
20164054	GuildWarTeamError	编队未满足挑战条件，无法进入战斗
20164055	GuildWarHideNodeNotOpen	20164055隐藏节点还没开放
20164056	GuildWarBossIsDead	20164056Boss已经被击败
20164057	GuildWarNodeIsNotFight	20164057不是战斗节点
20164058	GuildWarNodeRewardIsGet	本轮已领取过奖励，无法重复领取
20164059	GuildWarNodeRewardNotFind	20164059奖励配置不存在
20164060	GuildWarNodeBossIsLevelUp	20164060Boss已经升级
20164061	GuildWarNodeBossLevelError	20164061Boss等级获取错误
20164062	GuildWarNodeRewardLimitDissatisfy	20164062Boss奖励领取条件不满足
20164063	GuildWarNodeConfigNotExist	20164063节点配置不存在
20164064	GuildWarRoundTimeout	轮次已结束
20164065	GuildWarReinforcementIdError	20164065援兵ID错误
20164066	GuildWarReinforcementRepeatSupportError	20164066不能重复支援援兵
20164067	GuildWarReinforcementConfigNotFoundError	20164067援兵配置不存在
20164068	GuildWarReinforcementNeverSupportBefore	20164068你之前没有援助过
20164069	GuildWarReinforcementIsDead	20164069援兵已死亡
20164070	GuildWarReinforcementIsAttackedCancel	20164070援兵已发起攻击，不能取消支援
20164071	GuildWarReinforcementIsAttacked	20164071援兵已发起攻击，不能支援
20164072	GuildWarBossRewardSkipRoundError	20164072你没有当轮的参与资格，不能领取奖励
20164073	GuildWarNodeStateHasChangeError	节点状态已经改变
20164074	GuildWarNodeBeStationedNodeTypeError	20164074驻扎节点类型错误
20164075	GuildWarCannotBeStationedBeforeFight	20164075战斗之后才能驻扎
20164076	GuildWarBeStationedRepeatError	20164076不能重复驻扎
20164077	GuildWarBeStationedMaxError	20164077超出节点驻扎数量上限
20164078	GuildWarBeStationedCharacterRepeatError	20164078该角色已经驻扎中
20164079	GuildWarBeStationedCharacterIdError	20164079驻扎角色ID错误
20164080	GuildWarCharacterBeStationed	编队中有角色正在节点驻扎
20165001	DoomsdayStageNotExist	关卡不存在
20165002	DoomsdayStageNotInOpenTime	尚未到开放时间
20165003	DoomsdayStageFuncCfgNotExist	函数配置不存在
20165004	DoomsdayMemberRepestUsed	成员重复使用
20165005	DoomsdayPeopleNotExist	拾荒者不存在
20165006	DoomsdayMemberOnTeam	成员已在队伍中
20165007	DoomsdayMemberOnBuilding	成员已在建筑中
20165008	DoomsdayResourceNotEnough	资源不足
20165009	DoomsdayTeamDbNotExist	队伍不存在
20165010	DoomsdayCantExplore	无法探索
20165011	DoomsdayPlaceAlreadyHaveTeam	地点已存在其他队伍
20165012	DoomsdayCurStageDbIsNull	:当前关卡为空
20165013	DoomsdayCurStageDbExtIsNull	当前关卡Ext为空
20165014	DoomsdayCurStageCfgIsNull	当前关卡配置为空
20165015	DoomsdayEventCfgLose	事件配置丢失
20165016	DoomsdayEventDbNotExist	事件存档不存在
20165017	DoomsdayEventFinished	事件已经完成
20165018	DoomsdayEventSelctOutOfRange	事件选择超出范围
20165019	DoomsdayPeopleDbRepeatUsed	拾荒者重复使用
20165020	DoomsdayPeopleDbNotExist	拾荒者存档不存在
20165021	DoomsdayBuildingDbNotExist	建筑存档不存在
20165022	DoomsdayContructorDbRepeastUsed	构造体存档重复使用
20165023	DoomsdayContrucutorUsedOnBuilding	构造体在建筑中使用
20165024	DoomsdayContrucutorUsedOnTeam	构造体在队伍中使用
20165025	DoomsdayOpResourceRepeat	重复操作资源
20165026	DoomsdayResourceOpsIsNull	资源操作为空
20165027	DoomsdayResourceOpsTargetIsNull	资源分配目标为空
20165028	DoomsdayEffectArgNotEnough	效果参数不足
20165029	DoomsdayResourceCfgNotExist	资源配置不存在
20165030	DoomsdayOpResourceCountOutOfRange	资源计算超出范围
20165031	DoomsdayStructureDbNotExist	构造体存档不存在
20165032	DoomsdayResourceContainterNotExist	资源容器不存在
20165033	DoomsdayNextPlaceCfgNotExist	下一个地点配置不存在
20165034	DoomsdayPrePlaceOnLock	前置地点未解锁
20165035	DoomsdayPrePlaceUnfinish	前置地点未完成
20165036	DoomsdayBuildingCfgNotExist	建筑配置不存在
20165037	DoomsdayPlaceConfigNotExist	地点配置不存在
20165038	DoomsdayTaskCfgNotExist	任务配置不存在
20165039	DoomsdayCreateTeamCfgNotExist	创建队伍配置不存在
20165040	DoomsdayStageNotOnCurActivty	关卡不在当前活动
20165041	DoomsdayActivityNotOpen	活动未开放
20165042	DoomsdayStageNotExistCurActivity	关卡不在当前活动
20165043	DoomsdayEffectRequireBuildingDb	效果要求挂在建筑上
20165044	DoomsdayEffectRequireEventDb	效果要求挂在事件上
20165045	DoomsdayBuildingPosOnUsed	位置已经被其他建筑占用
20165046	DoomsdayPreStageNotFinish	前置关卡未完成
20165047	DoomsdayStageAlreadyFinished	关卡已经完成
20165048	DoomsdayEventNotFinish	存在未完成事件
20165049	DoomsdayTargetPalceAlreadySet	探索目标被占用
20165050	DoomsdayPlaceDbNotExist	探索目标不存在
20165051	DoomsdayConditionNotEnough	条件不足
20165052	DoomsdayEffectRequireTeamDb	效果需要挂在队伍上
20165053	DoomsdayBuildingPosOutOfRange	建筑位置超出范围
20165054	DoomsdayUnlockTeamCountNotEnough	解锁队伍不足
20165055	DoomsdayTeamMemberNotEnough	队伍成员不存在
20165056	DoomsdayTaskConditionCfgNotExist	任务条件配置不存在
20165057	DoomsdayGetFreeBuildingPosFailed	自动选择建筑位置失败
20165058	DoomsdayStageBuildingNotContainId	关卡没有包含该建筑
20165059	DoomsdayBuildingCantManualRemove	该建筑不能手动拆除
20165060	DoomsdayTaskStateError	任务状态错误
20165061	DoomsdayCantGiveUpStageTask	不能放弃任务
20165062	DoomsdayNotImplementation	未实现
20165063	DoomsdayTriggerIsNull	触发器为空
20165064	DoomsdayTriggerNotMatch	触发器类型不匹配
20165065	DoomsdayRequestDataError	网络请求数据错误
20165066	DoomsdayCheckTaskFailed	检测任务失败
20165067	DoomsdayCheckConditionFailed	检测条件失败
20165068	DoomsdayDoEffectFailed	执行效果失败
20165069	DoomsdayEffectCfgNotExist	效果配置不存在
20165070	DoomsdayTeamInEvent	队伍正在事件中，无法移动
20165071	DoomsdayPlaceExplorationCompleted	已探索的地点不能重复探索
20165072	DoomsdayStageNotFinish	关卡未完成，无法结束
20165073	DoomsdayAlreadyFinishCannotOperate	旅程已经结束，无法进行操作
20165074	DoomsdayDayCountNotUnlock	当前事件未到解锁时间
20165075	DoomsdayWeatherModeCfgNotExist	天气模式配置不存在
20166001	BodyCombineGameNotOpen	20166001哈卡玛小游戏:活动未开启
20166002	BodyCombineGameConfigNotFind	20166002哈卡玛小游戏:配置不存在
20166003	BodyCombineGameLock	20166003哈卡玛小游戏:已经解锁
20166004	BodyCombineGamePreNotFinish	20166004哈卡玛小游戏:前置关卡未解锁或完成
20166005	BodyCombineGameUnlock	20166005哈卡玛小游戏:该关卡未解锁
20166006	BodyCombineGameActConfigNotFind	20166006哈卡玛小游戏:活动配置不存在
20166007	BodyCombineGameStageConfigNotFind	20166007哈卡玛小游戏:关卡滑动配置不存在
20166008	BodyCombineGameSendError	20166008哈卡玛小游戏:发送的数据有误
20166009	BodyCombineGameMatchError	20166009哈卡玛小游戏:图案匹配错误
20166010	BodyCombineGameStageIsFinish	20166010哈卡玛小游戏:改关卡以完成
20167001	GoldenMinerNotOpen	20167001活动未开启
20167002	GoldenMinerItemNotFind	20167002道具配置不存在
20167003	GoldenMinerShopConfigNotExist	20167003商店不存在该道具
20167004	GoldenMinerShopIsBuy	20167004该商品已被购买
20167005	GoldenMinerItemIndexRepeat	20167005道具栏已被占用
20167006	GoldenMinerScoresNotEnough	资源点数不足
20167007	GoldenMinerShipSkillNotFind	20167007飞船技能不存在
20167008	GoldenMinerShipSkillIndexNotFind	20167008飞船技能等级配置不存在
20167009	GoldenMinerShipSkillContLowerRank	20167009飞船技能不能降级
20167010	GoldenMinerShipSkillNotUp	20167009飞船技能无法提升到相同的等级
20167011	GoldenMinerCharacterNotFind	20167010角色配置不存在
20167012	GoldenMinerShopConfigNotFind	20167011商店掉落配置不存在
20167013	GoldenMinerStageConfigNotFind	20167012关卡配置不存在
20167014	GoldenMinerStageIsFinish	20167013该关卡已经完成
20167015	GoldenMinerMapDropNotFind	20167014场景掉落配置不存在
20167016	GoldenMinerCharacterIsZero	20167015未选择角色
20167017	GoldenMinerCharacterNotUnlock	20167016该角色尚未解锁
20167018	GoldenMinerMapNotFind	20167017场景不存在
20167019	GoldenMinerStageScoresIsMax	资源点数数值异常
20167020	GoldenMinerPreStageNotFinish	20167019前置关卡未完成
20167021	GoldenMinerNotHasCurrentStage	20167020游戏流程出错
20167022	GoldenMinerBuffParamsError	20167022技能参数异常
20167023	GoldenMinerBuffParamsNotRegister	20167023技能参数未注册
20167024	GoldenMinerSelectRankError	20167023查询排行榜失败
20167025	GoldenMinerBuffRepeat	20167024无法购买重复的buff
20167026	GoldenMinerCommonDropNotFind	20167025通用道具掉落不存在
20167027	GoldenMinerCommonDropConfigErr	20167026通用掉落配置错误
20167028	GoldenMinerItemGridMax	20167027道具栏已满
20167029	GoldenMinerShipUpgradesNotOpen	20167029飞船升级未开放
20167030	GoldenMinerConditionNotFinish	20167030条件不满足
20167031	GoldenMinerSaveRankError	20167031排行榜保存失败
20167032	GoldenMinerHexGenerateError	20167032海克斯生成失败
20167033	GoldenMinerHexNotInclued	20167033当前不包含选择的海克斯
20167034	GoldenMinerHexNeedSelect	20167034还未选择海克斯
20167035	GoldenMinerHexNotFind	20167035海克斯不存在
20167036	GoldenMinerHexExist	20167036海克斯已存在
20167037	GoldenMinerHexUpgradeExist	20167037该方案已升级
20167038	GoldenMinerUpgradeNotFind	20167038升级方案不存在
20167039	GoldenMinerStateError	20167039当前阶段无法选择改造或升级
20167040	GoldenMinerHexOutOfRange	20167040无法选择当前改造
20167041	GoldenMinerUpgradeOutOfRange	20167041无法选择当前升级
20167042	GoldenMinerRefreshCountNotEnough	20167042刷新次数不足
20167043	GoldenMinerRefreshError	20167043当前无法刷新
20168001	WeekChallengeIsNotOpen	活动尚未开启
20168002	WeekChallengeRewardAlreadyGet	已领取奖励
20168003	WeekChallengeConfigNotFound	未找到对应配置
20168004	WeekChallengeProgressNotEnough	未达到奖励对应进度
20169001	MultiDimActivityIsNotOpen	20169001活动未开启
20169002	MultiDimFubenNotExist	20169002副本配置不存在
20169003	MultiDimThemeNotExist	20169003主题配置不存在
20169004	MultiDimThemeNotOpen	20169004主题还没开启
20169005	MultiDimSingleFubenStageNotOpen	20169005单人副本关卡还没开启
20169006	MultiDimTalentNotExist	20169006天赋配置不存在
20169007	MultiDimTalentIdError	20169007天赋ID错误
20169008	MultiDimThemeIdError	20169008主题ID错误
20169009	MultiDimRankTypeError	20169009排行榜类型错误
20169010	MultiDimInnerError	20169010多维挑战服务没开放
20169011	MultiDimCharacterIdNotExist	20169011角色ID不存在
20169012	MultiDimTooManyCharacter	20169012角色数量太多
20169013	MultiDimCharacterCareerError	20169013角色职业错误
20169014	MultiDimNotInOpenTime	多人挑战不在开放时间，请稍后再试
20169015	MultiDimDifficultyConfigNotExist	20169015难度配置错误
20169016	MultiDimResetTalentCd	20169016重置天赋CD中
20169017	MultiDimNoTalentToReset	20169017没有可以重置的天赋
20169018	MultiDimNoRecommendClass	20169018没有可以改变的职业
20169019	MultiDimRecommendClassIdNotExist	20169019原来的职业ID不存在
20169020	MultiDimMatchNotOpenCondition	20169020没有达到开启条件
20169021	MultiDimTalentNotOpenCondition	20169021没有达到开启条件
20170001	TaikoMasterActivityNotOpen	活动未开启
20170002	TaikoMasterActivityCfgNotExist	活动配置信息不存在
20170003	TaikoMasterStageIdInvalid	非法关卡
20170004	TaikoMasterSongCfgNotExist	歌曲配置信息不存在
20170005	TaikoMasterSongNotOpen	歌曲未开放
20170006	TaikoMasterOffsetInvalid	非法偏移值
20170007	TaikoMasterRobotInvalid	非法角色
20170008	TaikoMasterPositionNumUnMatch	上阵人数未满足
20171001	FestivalSendGiftError	20171001无法赠送该礼物
20171002	FestivalSendGiftOnlyOne	20171002特殊礼物每次只能赠送一个
20172001	MoeWarParkourActivityNotOpen	20172001活动未开启
20172002	MoeWarParkourActivityCfgNotExist	20172002活动配置信息不存在
20172003	MoeWarParkourStageCfgNotExist	20172003关卡配置信息不存在
20172004	MoeWarParkourStageNotOpen	20172004关卡未开放
20172005	MoeWarParkourCanOnlyOneRoleFight	20172005只能上阵一个角色
20172006	MoeWarParkourCanOnlySelectHelperCharacter	20172006不能上阵未招募的角色
20173001	GuildDormCodeStart	20173001
20173002	GuildDormInvalidRoomId	无效的房间ID
20173003	GuildDormInvalidChannelId	无效的频道ID
20173004	GuildDormInvalidCharId	无效的角色ID
20173005	GuildDormInvalidActionId	无效的动作ID
20173006	GuildDormInvalidFurnId	无效的家具ID
20173007	GuildDormGdsInvalidRequest	宿舍服务非法的请求
20173008	GuildDormGdsGetRoomGrainFailed	宿舍服务获取房间频道操作对象失败
20173009	GuildDormGdsTcpSessionNotActivated	无效的数据流会话
20173010	GuildDormRoomInvalidPlayerId	无效的玩家ID
20173011	GuildDormRoomInvalidRoomState	房间频道处于不可用状态
20173012	GuildDormRoomOutOfCapacity	房间频道人数已满
20173013	GuildDormRoomCreateActorFailed	房间频道创建玩家失败
20173014	GuildDormRoomAddActorFailed	房间频道添加玩家失败
20173015	GuildDormRoomEnterInvalidToken	房间频道校验失败
20173016	GuildDormRoomEnterInvalidTcpSession	房间频道数据流会话错误
20173017	GuildDormRoomEnterInvalidKcpSession	房间频道数据包会话错误
20173018	GuildDormRoomFurnFurnOnUsed	家具被其他玩家占用
20173019	GuildDormRoomFurnInOtherFurn	已有正在交互的家具
