Id	Group	Name	Describe	IconType	Icon	Icon2	IconCustom	TimeOut	OnlyTrue	IsMySelf	AndOr	ForbidMoveType	MoveType	EffectType	EffectButton	SkillId	MissileId
3449	111850	红球连击	万事-红球拔枪	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Wanshi12.png	2000	True	True				[1]	[1]	[111942]	
3450	111850	红球连击	万事-红球拔枪	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Wanshi12.png	2000	True	True				[1]	[1]	[111942]	
3451	111850	红球连击	万事-红球拔枪	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Wanshi12.png	2000	True	True				[1]	[1]	[111942]	
3452	111850	点击红球	万事-点击红球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Wanshi12.png	2000	True	True				[1]	[1]	[111946, 111947, 111948]	
3453	111850	闪避/红球换枪	万事-闪避/红球换枪	1	2			3000								[111951, 111949]	
3454	111851	三消蓝球	万事-蓝三消	1	102			-1	True	True				[1]	[2]	[111910, 111936]	
3455	111851	三消蓝球	万事-蓝三消	1	102			2000	True	True				[1]	[2]	[111910, 111936]	
3456	111852	三消蓝球	万事-蓝三消	1	102			-1	True	True				[1]	[2]	[111910, 111936]	
3457	111852	三消蓝球	万事-蓝三消	1	102			2000	True	True				[1]	[2]	[111910, 111936]	
3458	111853	消黄/红球	露西亚-黄三消	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3459	111853	消黄/红球	露西亚-黄三消	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3460	111853	掠羽坠金	露西亚-辅助机技能教学	1	8			-1						[1]	[23]	[422402, 422403, 422404, 422405, 422406, 422413]	
3461	111854	消黄/红球	露西亚-黄三消	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3462	111854	消黄/红球	露西亚-黄三消	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3463	111854	燎云流焰	露西亚-辅助机技能教学	1	8			-1						[1]	[23]	[422407, 422408, 422409, 422410, 422411, 422414]	
3464	111855	长按必杀	露西亚-焰雷模式	4	3			-1						[2]	[17]	[106236]	
3465	111858	长按普攻	露西亚-长按普攻	1	1			-1						[1]	[15]	[106237]	
3466	111859	长按闪避	深痕跃升-核心被动	1	2			-1						[2]	[16]	[102441, 102442]	
3467	111860	六消	深痕跃升-核心被动	1	99			5000						[1]	[1]	[102432]	
3468	111860	消球	深痕跃升-必杀进核心	1	99			3000						[1]	[1]	[102411, 102412, 102413, 102414, 102415, 102416, 102417, 102418, 102419, 102432]	
3469	111860	消球	深痕跃升-必杀进核心	1	99			3000						[1]	[1]	[102411, 102412, 102413, 102414, 102415, 102416, 102417, 102418, 102419, 102432]	
3470	111861	必杀	深痕跃升-灯影刺击	1	3			-1						[1]	[17]	[102434]	
3471	111862	普攻	深痕跃升-普攻	1	1			-1						[1]	[15]	[102406, 102446]	
3472	111862	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102407]	
3473	111862	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102408]	
3474	111862	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102409]	
3475	111862	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102410]	
3476	111863	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102461]	
3477	111863	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102462]	
3478	111863	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102463]	
3479	111864	必杀	深痕跃升-二段必杀	1	3			-1						[1]	[17]	[102435]	
3480	111865	必杀	深痕跃升-灯影刺击	1	3			-1						[1]	[17]	[102434]	
3481	111866	闪避	深痕跃升-闪避	1	2			-1								[102425, 102424]	
3482	111866	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102465]	
3483	111866	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102461]	
3484	111866	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102462]	
3485	111866	普攻	深痕跃升-普攻	1	1			3000						[1]	[15]	[102463]	
3486	111867	必杀	深痕跃升-二段必杀	1	3			3000						[1]	[17]	[102435]	
3487	111868	消黄/红球	露西亚-消黄/红球	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3488	111868	消黄/红球	露西亚-消黄/红球	1	99			-1	True							[106212, 106215, 106218, 106225, 106232]	
3489	111869	长按必杀	露西亚-焰雷模式	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya51.png	-1						[2]	[17]	[106236]	
3490	111870	三消红球	露西亚-红三消	1	101			-1	True							[106212, 106215, 106218]	
3491	111870	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106219]	
3492	111871	三消黄球	露西亚-黄三消	1	103			-1	True							[106225, 106229, 106232]	
3493	111871	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106226]	
3494	111871	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106228]	
3495	111871	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106227, 106262]	
3496	111871	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106229]	
3497	111872	长按普攻	露西亚-长按普攻	1	1			-1						[2]	[15]	[106237]	
3498	111873	长按必杀	露西亚-一段必杀	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya52.png	-1						[2]	[17]	[106239]	
3499	111874	点按必杀	露西亚-浮空模式	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya52.png	-1						[1]	[17]	[106240]	
3500	111875	长按普攻	露西亚-长按普攻	1	1			-1						[2]	[15]	[106249, 106250, 106251, 106260]	
3501	111876	点按必杀	露西亚-二段必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya53.png	-1						[1]	[17]	[106252]	
3502	111877	长按必杀	露西亚-焰雷模式	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya51.png	-1						[2]	[17]	[106236]	
3503	111878	三消红球	露西亚-红三消	1	101			-1	True							[106212, 106215, 106218]	
3504	111878	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106219]	
3505	111878	三消黄球	露西亚-黄三消	1	103			2000	True							[106225, 106229, 106232]	
3506	111878	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106226]	
3507	111878	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106228]	
3508	111878	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106227, 106262]	
3509	111878	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106229]	
3510	111878	长按普攻	露西亚-长按普攻	4	1			2000						[2]	[15]	[106237]	
3511	111879	点按必杀	露西亚-浮空模式	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya52.png	-1						[1]	[17]	[106240]	
3512	111880	长按普攻	露西亚-长按普攻	4	1			-1						[2]	[15]	[106249, 106250, 106251, 106260]	
3513	111880	点按必杀	露西亚-二段必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya53.png	8000						[1]	[17]	[106252]	
3514	111881	普攻	露西亚-普攻	1	1			-1						[1]	[15]	[106201]	
3515	111881	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106202]	
3516	111881	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106203]	
3517	111881	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106204]	
3518	111881	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106205]	
3519	111881	点击蓝球	露西亚-蓝消	1	102			4000	True					[1]		[106209]	
3520	111882	长按必杀	露西亚-焰雷模式	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya51.png	8000						[2]	[17]	[106236]	
3521	111882	长按蓝球	露西亚-蓝消	4	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya22.png	5000						[2]			[10623323]
3522	111883	消离电球	露西亚-消特殊球	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya41.png	-1	True							[106234, 106235, 106272, 106273, 106274, 106275]	
3523	111883	消离电球	露西亚-消特殊球	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya41.png	2000	True							[106234, 106235, 106272, 106273, 106274, 106275]	
3524	111884	长按普攻	露西亚-长按普攻	4	1			-1						[2]	[15]	[106237]	
3525	111884	长按必杀	露西亚-一段必杀	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya52.png	2000						[2]	[17]	[106239]	
3526	111885	长按必杀	露西亚-焰雷模式	4	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya51.png	-1						[2]	[17]	[106236]	
3527	111885	长按蓝球	露西亚-长按蓝球	4	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya22.png	5000						[2]			[10623323]
3528	111886	消离电球	露西亚-消特殊球	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya41.png	-1	True							[106234, 106235, 106272, 106273, 106274, 106275]	
3529	111886	消离电球	露西亚-消特殊球	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya41.png	2000	True							[106234, 106235, 106272, 106273, 106274, 106275]	
3530	111887	长按普攻	露西亚-长按普攻	4	1			-1						[2]	[15]	[106237]	
3531	111887	点按必杀	露西亚-浮空模式	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya52.png	2000						[1]	[17]	[106240]	
3532	111888	长按普攻	露西亚-长按普攻	4	1			-1						[2]	[15]	[106249, 106250, 106251, 106260]	
3533	111888	点按必杀	露西亚-二段必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR6Luxiya53.png	8000						[1]	[17]	[106252]	
3534	111889	普攻	露西亚-普攻	1	1			-1						[1]	[15]	[106247, 106248]	
3535	111889	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3536	111889	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3537	111889	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3538	111890	普攻	露西亚-普攻	1	1			-1						[1]	[15]	[106247, 106248]	
3539	111890	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3540	111890	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3541	111890	普攻	露西亚-普攻	1	1			2000						[1]	[15]	[106247, 106248]	
3542	111891	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3543	111891	红/黄三消	八咫-三消	1	99			2000	True					[1]		[131820, 131828, 131822, 131831]	
3544	111892	点击蓝球	八咫-蓝消	1	102			-1	True					[1]		[131821, 131816]	
3545	111893	点击蓝球	八咫-蓝消	1	102			-1	True					[1]		[131821, 131816]	
3546	111893	长按普攻	八咫-长按普攻	4	1			2000						[2]	[15]	[131823]	
3547	111893	松开普攻	八咫-松开普攻	4	1			8000						[2]	[15]	[131835]	
3548	111894	点击蓝球	八咫-蓝消	1	102			-1	True					[1]		[131821, 131816]	
3549	111894	点按必杀	八咫-必杀	1	3			2000						[1]	[17]	[131817]	
3550	111895	格挡成功	八咫-格挡	1	2			-1								[131818]	
3551	111895	反击	八咫-普攻	1	1			2000						[1]	[15]	[131819]	
3552	111896	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3553	111896	红/黄三消	八咫-三消	1	99			2000	True					[1]		[131820, 131828, 131822, 131831]	
3554	111897	点击蓝球	八咫-蓝消	1	102			-1	True					[1]		[131821, 131816]	
3555	111897	长按普攻	八咫-长按普攻	4	1			2000						[2]	[15]	[131823]	
3556	111897	松开普攻	八咫-松开普攻	4	1			8000						[2]	[15]	[131835]	
3557	111898	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3558	111898	红/黄三消	八咫-三消	1	99			2000	True					[1]		[131820, 131828, 131822, 131831]	
3559	111899	点击蓝球	八咫-蓝消	1	102			-1	True					[1]		[131821, 131816]	
3560	111899	点按必杀	八咫-必杀	1	3			2000						[1]	[17]	[131817]	
3561	111900	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3562	111900	红/黄三消	八咫-三消	1	99			2000	True					[1]		[131820, 131828, 131822, 131831]	
3563	111900	点击蓝球	八咫-蓝消	1	102			2000	True					[1]		[131821, 131816]	
3564	111901	长按普攻	八咫-长按普攻	4	1			-1						[2]	[15]	[131823]	
3565	111901	持续长按	八咫-松开普攻	4	1			8000						[2]	[15]	[131835]	
3566	111902	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3567	111902	红/黄三消	八咫-三消	1	99			2000	True					[1]		[131820, 131828, 131822, 131831]	
3568	111903	长按蓝球	八咫-蓝消	4	102			8000						[1]			[13181630, 13182122]
3569	111904	点按必杀	八咫-必杀	1	3			-1						[1]	[17]	[131817]	
3570	111905	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3571	111905	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3572	111905	点击蓝球	八咫-蓝消	1	102			3000	True					[1]		[131821, 131816]	
3573	111905	长按普攻	八咫-长按普攻	4	1			3000						[2]	[15]	[131823]	
3574	111905	松开普攻	八咫-松开普攻	4	1			8000						[2]	[15]	[131835]	
3575	111905	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3576	111905	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3577	111905	点击蓝球	八咫-蓝消	1	102			3000	True					[1]		[131821, 131816]	
3578	111905	点按必杀	八咫-必杀	1	3			3000						[1]	[17]	[131817]	
3579	111906	红/黄三消	八咫-三消	1	99			-1	True					[1]		[131820, 131828, 131822, 131831]	
3580	111906	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3581	111906	点击蓝球	八咫-蓝消	1	102			3000	True					[1]		[131821, 131816]	
3582	111906	长按普攻	八咫-长按普攻	4	1			3000						[2]	[15]	[131823]	
3583	111906	持续长按	八咫-松开普攻	4	1			8000						[2]	[15]	[131835]	
3584	111906	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3585	111906	红/黄三消	八咫-三消	1	99			3000	True					[1]		[131820, 131828, 131822, 131831]	
3586	111906	长按蓝球	八咫-蓝消	4	102			5000						[1]			[13181630, 13182122]
3587	111906	点按必杀	八咫-必杀	1	3			3000						[1]	[17]	[131817]	
3588	111907	三消蓝球	阿尔法-三消蓝	1	99			-1	True					[1]		[105212, 105269, 105270]	
3589	111908	闪避	阿尔法-闪避	1	2			-1						[1]	[16]	[105217, 105218]	
3590	111908	连点普攻	阿尔法-连点普攻	1	1			5000						[1]	[15]	[105205]	
3591	111909	长按闪避	阿尔法-长按闪避	4	2			-1						[1]	[16]	[105230, 105231]	
3592	111909	松开闪避	阿尔法-松开闪避	1	2			3000						[1]	[16]	[105235]	
3593	111910	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105216]	
3594	111911	长按普攻	阿尔法-长按普攻	4	1			-1						[2]	[15]	[105252]	
3595	111911	消影袭球	阿尔法-按住普攻自动消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000						[2]		[105287]	
3596	111911	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000						[2]		[105288, 105289, 105290]	
3597	111911	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3598	111911	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3599	111911	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3600	111911	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3601	111912	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105236]	
3602	111913	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105216]	
3603	111914	三消红球	阿尔法-三消蓝	1	99			-1	True					[1]		[105264]	
3604	111914	长按闪避	阿尔法-长按闪避	4	2			5000						[1]	[16]	[105242]	
3605	111916	长按普攻	阿尔法-长按普攻	4	1			-1						[2]	[15]	[105252]	
3606	111916	松开普攻	阿尔法-松开普攻	1	1			3000						[1]	[15]	[105246]	
3607	111917	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105236]	
3608	111918	三消蓝球	阿尔法-三消蓝	1	99			-1	True					[1]		[105212, 105269, 105270]	
3609	111919	闪避	阿尔法-闪避	1	2			-1						[1]	[16]	[105217, 105218]	
3610	111919	连点普攻	阿尔法-长按普攻	1	1			5000						[1]	[15]	[105205]	
3611	111920	长按闪避	阿尔法-长按闪避	4	2			-1						[1]	[16]	[105230, 105231]	
3612	111920	松开闪避	阿尔法-松开闪避	1	2			3000						[1]	[16]	[105235]	
3613	111921	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105216]	
3614	111922	长按普攻	阿尔法-长按普攻	4	1			-1						[2]	[15]	[105252]	
3615	111922	消影袭球	阿尔法-按住普攻自动消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000						[2]		[105287]	
3616	111922	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000						[2]		[105288, 105289, 105290]	
3617	111922	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3618	111922	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3619	111922	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3620	111922	消影袭球	阿尔法-消球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Luxiya67.png	2000	True					[2]		[105288, 105289, 105290]	
3621	111923	点击必杀	阿尔法-点击必杀	1	3			-1						[1]	[17]	[105236]	
3622	111924	长按普攻	阿尔法-长按普攻	4	1			-1						[2]	[15]	[105252]	
3623	111924	持续长按	阿尔法-持续普攻	1	1			5000						[2]	[15]	[105293]	
3624	111925	消蓝/红球	七实-蓝红三消	1	99			-1	True							[130810, 130811]	
3625	111925	蓝/红球连段	七实-蓝红三消	1	99			-1	True							[130813, 130814, 130815, 130807, 130808, 130809]	
3626	111925	消蓝/红球	七实-蓝红三消	1	99			-1	True							[130810, 130811]	
3627	111925	蓝/红球连段	七实-蓝红三消	1	99			-1	True							[130813, 130814, 130815, 130807, 130808, 130809]	
3628	111925	光饵游猎	七实-辅助机技能教学	1	8			-1						[1]	[23]	[422502, 422503, 422504, 422505, 422506, 422513]	
3629	111926	消蓝/红球	七实-蓝红三消	1	99			-1	True							[130810, 130811]	
3630	111926	蓝/红球连段	七实-蓝红三消	1	99			-1	True							[130813, 130814, 130815, 130807, 130808, 130809]	
3631	111926	消蓝/红球	七实-蓝红三消	1	99			-1	True							[130810, 130811]	
3632	111926	蓝/红球连段	七实-蓝红三消	1	99			-1	True							[130813, 130814, 130815, 130807, 130808, 130809]	
